2024-09-27 09:45:02,738 - INFO - Cargando el modelo base desde /data/riwamoto/ALE_Pong_results/models/dqn_model_ALE_Pong_final_20240830_095849.pth
2024-09-27 09:45:02,743 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_Pong_results/models/dqn_model_ALE_Pong_final_20240830_095849.pth
2024-09-27 09:45:02,744 - INFO - Capas convolucionales congeladas.
2024-09-27 09:45:02,744 - INFO - Entrenando en dificultad 3
2024-09-27 09:45:03,926 - INFO - Ep.: 0, Score: -19.0, Steps: 999, Avg Q-val: 1.27, Mem Usage: 6.9%, tot_steps: 1000
2024-09-27 09:46:08,769 - INFO - Ep.: 29, Score: -12.0, Steps: 2301, Avg Q-val: 1.27, Mem Usage: 23.3%, tot_steps: 65336
2024-09-27 09:46:10,216 - INFO - Ep.: 30, Score: -18.0, Steps: 1397, Avg Q-val: 1.27, Mem Usage: 23.7%, tot_steps: 66734
2024-09-27 09:46:12,697 - INFO - Ep.: 31, Score: -11.0, Steps: 2485, Avg Q-val: 1.25, Mem Usage: 24.3%, tot_steps: 69220
2024-09-27 09:46:15,821 - INFO - Ep.: 32, Score: -12.0, Steps: 3122, Avg Q-val: 1.26, Mem Usage: 25.1%, tot_steps: 72343
2024-09-27 09:46:17,368 - INFO - Ep.: 33, Score: -17.0, Steps: 1506, Avg Q-val: 1.27, Mem Usage: 25.5%, tot_steps: 73850
2024-09-27 09:46:19,198 - INFO - Ep.: 34, Score: -18.0, Steps: 1781, Avg Q-val: 1.29, Mem Usage: 25.9%, tot_steps: 75632
2024-09-27 09:46:20,760 - INFO - Ep.: 35, Score: -18.0, Steps: 1508, Avg Q-val: 1.32, Mem Usage: 26.3%, tot_steps: 77141
2024-09-27 09:46:22,311 - INFO - Ep.: 36, Score: -18.0, Steps: 1504, Avg Q-val: 1.25, Mem Usage: 26.8%, tot_steps: 78646
2024-09-27 09:46:25,610 - INFO - Ep.: 37, Score: -4.0, Steps: 3262, Avg Q-val: 1.27, Mem Usage: 28.0%, tot_steps: 81909
2024-09-27 09:46:28,030 - INFO - Ep.: 38, Score: -15.0, Steps: 2317, Avg Q-val: 1.25, Mem Usage: 28.8%, tot_steps: 84227
2024-09-27 09:46:29,770 - INFO - Ep.: 39, Score: -18.0, Steps: 1692, Avg Q-val: 1.30, Mem Usage: 29.4%, tot_steps: 85920
2024-09-27 09:46:31,810 - INFO - Ep.: 40, Score: -16.0, Steps: 1858, Avg Q-val: 1.26, Mem Usage: 30.0%, tot_steps: 87779
2024-09-27 09:46:34,370 - INFO - Ep.: 41, Score: -12.0, Steps: 2317, Avg Q-val: 1.27, Mem Usage: 30.6%, tot_steps: 90097
2024-09-27 09:46:36,445 - INFO - Ep.: 42, Score: -16.0, Steps: 1851, Avg Q-val: 1.27, Mem Usage: 31.2%, tot_steps: 91949
2024-09-27 09:46:38,707 - INFO - Ep.: 43, Score: -16.0, Steps: 1951, Avg Q-val: 1.30, Mem Usage: 31.8%, tot_steps: 93901
2024-09-27 09:46:41,157 - INFO - Ep.: 44, Score: -17.0, Steps: 2093, Avg Q-val: 1.26, Mem Usage: 32.2%, tot_steps: 95995
2024-09-27 09:46:43,607 - INFO - Ep.: 45, Score: -12.0, Steps: 2099, Avg Q-val: 1.26, Mem Usage: 32.7%, tot_steps: 98095
2024-09-27 09:46:46,424 - INFO - Ep.: 46, Score: -13.0, Steps: 2019, Avg Q-val: 1.28, Mem Usage: 33.1%, tot_steps: 100115
2024-09-27 09:46:50,921 - INFO - Ep.: 47, Score: -18.0, Steps: 1014, Avg Q-val: 1.29, Mem Usage: 33.5%, tot_steps: 101130
2024-09-27 09:46:55,471 - INFO - Ep.: 48, Score: -20.0, Steps: 1077, Avg Q-val: 1.31, Mem Usage: 33.9%, tot_steps: 102208
2024-09-27 09:47:01,669 - INFO - Ep.: 49, Score: -17.0, Steps: 1472, Avg Q-val: 1.25, Mem Usage: 34.5%, tot_steps: 103681
2024-09-27 09:47:05,073 - INFO - Ep.: 50, Score: -21.0, Steps: 763, Avg Q-val: 1.23, Mem Usage: 34.6%, tot_steps: 104445
2024-09-27 09:47:08,793 - INFO - Ep.: 51, Score: -20.0, Steps: 870, Avg Q-val: 1.24, Mem Usage: 35.0%, tot_steps: 105316
2024-09-27 09:47:12,906 - INFO - Ep.: 52, Score: -20.0, Steps: 912, Avg Q-val: 1.24, Mem Usage: 35.8%, tot_steps: 106229
2024-09-27 09:47:16,893 - INFO - Ep.: 53, Score: -20.0, Steps: 866, Avg Q-val: 1.27, Mem Usage: 36.4%, tot_steps: 107096
2024-09-27 09:47:20,986 - INFO - Ep.: 54, Score: -20.0, Steps: 959, Avg Q-val: 1.26, Mem Usage: 37.1%, tot_steps: 108056
2024-09-27 09:47:26,285 - INFO - Ep.: 55, Score: -21.0, Steps: 1195, Avg Q-val: 1.21, Mem Usage: 37.9%, tot_steps: 109252
2024-09-27 09:47:30,050 - INFO - Ep.: 56, Score: -21.0, Steps: 887, Avg Q-val: 1.23, Mem Usage: 38.5%, tot_steps: 110140
2024-09-27 09:47:33,829 - INFO - Ep.: 57, Score: -21.0, Steps: 825, Avg Q-val: 1.15, Mem Usage: 39.2%, tot_steps: 110966
2024-09-27 09:47:37,962 - INFO - Ep.: 58, Score: -20.0, Steps: 906, Avg Q-val: 1.12, Mem Usage: 40.1%, tot_steps: 111873
2024-09-27 09:47:42,200 - INFO - Ep.: 59, Score: -20.0, Steps: 950, Avg Q-val: 1.16, Mem Usage: 41.2%, tot_steps: 112824
2024-09-27 09:47:47,436 - INFO - Ep.: 60, Score: -19.0, Steps: 1131, Avg Q-val: 1.16, Mem Usage: 42.7%, tot_steps: 113956
2024-09-27 09:47:52,895 - INFO - Ep.: 61, Score: -21.0, Steps: 1191, Avg Q-val: 1.13, Mem Usage: 43.8%, tot_steps: 115148
2024-09-27 09:47:56,892 - INFO - Ep.: 62, Score: -20.0, Steps: 866, Avg Q-val: 1.10, Mem Usage: 44.7%, tot_steps: 116015
2024-09-27 09:48:01,025 - INFO - Ep.: 63, Score: -20.0, Steps: 915, Avg Q-val: 1.12, Mem Usage: 45.6%, tot_steps: 116931
2024-09-27 09:48:07,465 - INFO - Ep.: 64, Score: -19.0, Steps: 1249, Avg Q-val: 1.14, Mem Usage: 47.1%, tot_steps: 118181
2024-09-27 09:48:15,109 - INFO - Ep.: 65, Score: -19.0, Steps: 1445, Avg Q-val: 1.17, Mem Usage: 48.3%, tot_steps: 119627
2024-09-27 09:48:25,084 - INFO - Ep.: 66, Score: -14.0, Steps: 1853, Avg Q-val: 1.15, Mem Usage: 49.8%, tot_steps: 121481
2024-09-27 09:48:33,367 - INFO - Ep.: 67, Score: -17.0, Steps: 1557, Avg Q-val: 1.17, Mem Usage: 51.1%, tot_steps: 123039
2024-09-27 09:48:45,263 - INFO - Ep.: 68, Score: -14.0, Steps: 2218, Avg Q-val: 1.17, Mem Usage: 52.9%, tot_steps: 125258
2024-09-27 09:48:58,161 - INFO - Ep.: 69, Score: -9.0, Steps: 2386, Avg Q-val: 1.20, Mem Usage: 54.9%, tot_steps: 127645
2024-09-27 09:49:11,195 - INFO - Ep.: 70, Score: -16.0, Steps: 2110, Avg Q-val: 1.14, Mem Usage: 56.0%, tot_steps: 129756
2024-09-27 09:49:29,840 - INFO - Ep.: 71, Score: -7.0, Steps: 2807, Avg Q-val: 1.19, Mem Usage: 56.8%, tot_steps: 132564
2024-09-27 09:49:52,006 - INFO - Ep.: 72, Score: -4.0, Steps: 3117, Avg Q-val: 1.17, Mem Usage: 56.8%, tot_steps: 135682
2024-09-27 09:50:08,140 - INFO - Ep.: 73, Score: -15.0, Steps: 2268, Avg Q-val: 1.17, Mem Usage: 56.8%, tot_steps: 137951
2024-09-27 09:50:29,455 - INFO - Ep.: 74, Score: -1.0, Steps: 2947, Avg Q-val: 1.20, Mem Usage: 56.9%, tot_steps: 140899
2024-09-27 09:50:52,890 - INFO - Ep.: 75, Score: 1.0, Steps: 3261, Avg Q-val: 1.23, Mem Usage: 56.8%, tot_steps: 144161
2024-09-27 09:51:17,969 - INFO - Ep.: 76, Score: -1.0, Steps: 3868, Avg Q-val: 1.22, Mem Usage: 57.0%, tot_steps: 148030
2024-09-27 09:51:35,863 - INFO - Ep.: 77, Score: -8.0, Steps: 2743, Avg Q-val: 1.23, Mem Usage: 56.9%, tot_steps: 150774
2024-09-27 09:52:03,079 - INFO - Ep.: 78, Score: 1.0, Steps: 3788, Avg Q-val: 1.22, Mem Usage: 56.9%, tot_steps: 154563
2024-09-27 09:52:27,738 - INFO - Ep.: 79, Score: -6.0, Steps: 3407, Avg Q-val: 1.26, Mem Usage: 56.9%, tot_steps: 157971
2024-09-27 09:52:49,403 - INFO - Ep.: 80, Score: 8.0, Steps: 3022, Avg Q-val: 1.29, Mem Usage: 56.9%, tot_steps: 160994
2024-09-27 09:53:11,144 - INFO - Ep.: 81, Score: 8.0, Steps: 3240, Avg Q-val: 1.36, Mem Usage: 56.8%, tot_steps: 164235
2024-09-27 09:53:31,891 - INFO - Ep.: 82, Score: -6.0, Steps: 3125, Avg Q-val: 1.34, Mem Usage: 56.8%, tot_steps: 167361
2024-09-27 09:53:52,249 - INFO - Ep.: 83, Score: 9.0, Steps: 2814, Avg Q-val: 1.33, Mem Usage: 56.9%, tot_steps: 170176
2024-09-27 09:54:13,320 - INFO - Ep.: 84, Score: 7.0, Steps: 2887, Avg Q-val: 1.31, Mem Usage: 56.9%, tot_steps: 173064
2024-09-27 09:54:32,782 - INFO - Ep.: 85, Score: 11.0, Steps: 2670, Avg Q-val: 1.36, Mem Usage: 56.8%, tot_steps: 175735
2024-09-27 09:54:51,107 - INFO - Ep.: 86, Score: 11.0, Steps: 2550, Avg Q-val: 1.35, Mem Usage: 56.9%, tot_steps: 178286
2024-09-27 09:55:06,546 - INFO - Ep.: 87, Score: 11.0, Steps: 2122, Avg Q-val: 1.42, Mem Usage: 56.9%, tot_steps: 180409
2024-09-27 09:55:22,838 - INFO - Ep.: 88, Score: 15.0, Steps: 2232, Avg Q-val: 1.39, Mem Usage: 56.8%, tot_steps: 182642
2024-09-27 09:55:43,950 - INFO - Ep.: 89, Score: 8.0, Steps: 2898, Avg Q-val: 1.34, Mem Usage: 57.0%, tot_steps: 185541
2024-09-27 09:55:58,423 - INFO - Ep.: 90, Score: 16.0, Steps: 2012, Avg Q-val: 1.48, Mem Usage: 56.9%, tot_steps: 187554
2024-09-27 09:56:19,799 - INFO - Ep.: 91, Score: 7.0, Steps: 2976, Avg Q-val: 1.37, Mem Usage: 56.9%, tot_steps: 190531
2024-09-27 09:56:36,944 - INFO - Ep.: 92, Score: 15.0, Steps: 2369, Avg Q-val: 1.45, Mem Usage: 57.0%, tot_steps: 192901
2024-09-27 09:56:52,832 - INFO - Ep.: 93, Score: 15.0, Steps: 2217, Avg Q-val: 1.47, Mem Usage: 56.9%, tot_steps: 195119
2024-09-27 09:57:09,144 - INFO - Ep.: 94, Score: 16.0, Steps: 2241, Avg Q-val: 1.42, Mem Usage: 56.8%, tot_steps: 197361
2024-09-27 09:57:25,517 - INFO - Ep.: 95, Score: 13.0, Steps: 2495, Avg Q-val: 1.44, Mem Usage: 56.9%, tot_steps: 199857
2024-09-27 09:57:46,644 - INFO - Ep.: 96, Score: 4.0, Steps: 3199, Avg Q-val: 1.33, Mem Usage: 56.9%, tot_steps: 203057
2024-09-27 09:58:05,133 - INFO - Ep.: 97, Score: 12.0, Steps: 2512, Avg Q-val: 1.47, Mem Usage: 56.8%, tot_steps: 205570
2024-09-27 09:58:21,903 - INFO - Ep.: 98, Score: 15.0, Steps: 2327, Avg Q-val: 1.43, Mem Usage: 56.9%, tot_steps: 207898
2024-09-27 09:58:40,014 - INFO - Ep.: 99, Score: 11.0, Steps: 2517, Avg Q-val: 1.46, Mem Usage: 56.9%, tot_steps: 210416
2024-09-27 09:59:00,240 - INFO - Ep.: 100, Score: 11.0, Steps: 2785, Avg Q-val: 1.36, Mem Usage: 56.9%, tot_steps: 213202
2024-09-27 09:59:14,982 - INFO - Ep.: 101, Score: 13.0, Steps: 2230, Avg Q-val: 1.47, Mem Usage: 57.0%, tot_steps: 215433
2024-09-27 09:59:30,648 - INFO - Ep.: 102, Score: 16.0, Steps: 2369, Avg Q-val: 1.49, Mem Usage: 56.8%, tot_steps: 217803
2024-09-27 09:59:47,237 - INFO - Ep.: 103, Score: 15.0, Steps: 2262, Avg Q-val: 1.48, Mem Usage: 57.0%, tot_steps: 220066
2024-09-27 10:00:02,851 - INFO - Ep.: 104, Score: 15.0, Steps: 2182, Avg Q-val: 1.51, Mem Usage: 57.0%, tot_steps: 222249
2024-09-27 10:00:19,929 - INFO - Ep.: 105, Score: 12.0, Steps: 2371, Avg Q-val: 1.45, Mem Usage: 56.9%, tot_steps: 224621
2024-09-27 10:00:33,594 - INFO - Ep.: 106, Score: 18.0, Steps: 2117, Avg Q-val: 1.51, Mem Usage: 56.9%, tot_steps: 226739
2024-09-27 10:00:47,953 - INFO - Ep.: 107, Score: 11.0, Steps: 2205, Avg Q-val: 1.51, Mem Usage: 57.0%, tot_steps: 228945
2024-09-27 10:01:02,870 - INFO - Ep.: 108, Score: 17.0, Steps: 2067, Avg Q-val: 1.54, Mem Usage: 56.9%, tot_steps: 231013
2024-09-27 10:01:18,933 - INFO - Ep.: 109, Score: 15.0, Steps: 2263, Avg Q-val: 1.50, Mem Usage: 57.0%, tot_steps: 233277
2024-09-27 10:01:35,789 - INFO - Ep.: 110, Score: 11.0, Steps: 2556, Avg Q-val: 1.48, Mem Usage: 56.9%, tot_steps: 235834
2024-09-27 10:01:49,727 - INFO - Ep.: 111, Score: 17.0, Steps: 2118, Avg Q-val: 1.55, Mem Usage: 56.9%, tot_steps: 237953
2024-09-27 10:02:04,094 - INFO - Ep.: 112, Score: 17.0, Steps: 1997, Avg Q-val: 1.55, Mem Usage: 56.9%, tot_steps: 239951
2024-09-27 10:02:18,214 - INFO - Ep.: 113, Score: 18.0, Steps: 1968, Avg Q-val: 1.60, Mem Usage: 56.9%, tot_steps: 241920
2024-09-27 10:02:32,531 - INFO - Ep.: 114, Score: 18.0, Steps: 2020, Avg Q-val: 1.57, Mem Usage: 57.0%, tot_steps: 243941
2024-09-27 10:02:45,954 - INFO - Ep.: 115, Score: 20.0, Steps: 1861, Avg Q-val: 1.61, Mem Usage: 56.9%, tot_steps: 245803
2024-09-27 10:03:01,981 - INFO - Ep.: 116, Score: 16.0, Steps: 2150, Avg Q-val: 1.58, Mem Usage: 56.9%, tot_steps: 247954
2024-09-27 10:03:15,363 - INFO - Ep.: 117, Score: 20.0, Steps: 1874, Avg Q-val: 1.63, Mem Usage: 56.9%, tot_steps: 249829
2024-09-27 10:03:32,837 - INFO - Ep.: 118, Score: 14.0, Steps: 2383, Avg Q-val: 1.55, Mem Usage: 57.0%, tot_steps: 252213
2024-09-27 10:03:45,905 - INFO - Ep.: 119, Score: 20.0, Steps: 1807, Avg Q-val: 1.60, Mem Usage: 57.0%, tot_steps: 254021
2024-09-27 10:04:01,558 - INFO - Ep.: 120, Score: 15.0, Steps: 2153, Avg Q-val: 1.61, Mem Usage: 56.9%, tot_steps: 256175
2024-09-27 10:04:18,430 - INFO - Ep.: 121, Score: 16.0, Steps: 2351, Avg Q-val: 1.56, Mem Usage: 56.8%, tot_steps: 258527
2024-09-27 10:04:33,448 - INFO - Ep.: 122, Score: 17.0, Steps: 2067, Avg Q-val: 1.61, Mem Usage: 56.9%, tot_steps: 260595
2024-09-27 10:04:47,523 - INFO - Ep.: 123, Score: 18.0, Steps: 1989, Avg Q-val: 1.64, Mem Usage: 56.9%, tot_steps: 262585
2024-09-27 10:05:00,380 - INFO - Ep.: 124, Score: 19.0, Steps: 1759, Avg Q-val: 1.63, Mem Usage: 56.9%, tot_steps: 264345
2024-09-27 10:05:16,159 - INFO - Ep.: 125, Score: 16.0, Steps: 2167, Avg Q-val: 1.60, Mem Usage: 56.9%, tot_steps: 266513
2024-09-27 10:05:29,621 - INFO - Ep.: 126, Score: 18.0, Steps: 1865, Avg Q-val: 1.62, Mem Usage: 56.9%, tot_steps: 268379
2024-09-27 10:05:44,937 - INFO - Ep.: 127, Score: 19.0, Steps: 2094, Avg Q-val: 1.63, Mem Usage: 56.8%, tot_steps: 270474
2024-09-27 10:06:00,889 - INFO - Ep.: 128, Score: 16.0, Steps: 2208, Avg Q-val: 1.54, Mem Usage: 56.9%, tot_steps: 272683
2024-09-27 10:06:15,286 - INFO - Ep.: 129, Score: 19.0, Steps: 1990, Avg Q-val: 1.63, Mem Usage: 56.9%, tot_steps: 274674
2024-09-27 10:06:29,692 - INFO - Ep.: 130, Score: 18.0, Steps: 1978, Avg Q-val: 1.61, Mem Usage: 56.9%, tot_steps: 276653
2024-09-27 10:06:44,287 - INFO - Ep.: 131, Score: 15.0, Steps: 2038, Avg Q-val: 1.56, Mem Usage: 56.9%, tot_steps: 278692
2024-09-27 10:06:59,568 - INFO - Ep.: 132, Score: 16.0, Steps: 2126, Avg Q-val: 1.59, Mem Usage: 56.9%, tot_steps: 280819
2024-09-27 10:07:14,001 - INFO - Ep.: 133, Score: 19.0, Steps: 1975, Avg Q-val: 1.63, Mem Usage: 56.9%, tot_steps: 282795
2024-09-27 10:07:29,645 - INFO - Ep.: 134, Score: 20.0, Steps: 2160, Avg Q-val: 1.56, Mem Usage: 56.9%, tot_steps: 284956
2024-09-27 10:07:44,749 - INFO - Ep.: 135, Score: 19.0, Steps: 2110, Avg Q-val: 1.63, Mem Usage: 56.9%, tot_steps: 287067
2024-09-27 10:07:59,760 - INFO - Ep.: 136, Score: 17.0, Steps: 2068, Avg Q-val: 1.62, Mem Usage: 56.9%, tot_steps: 289136
2024-09-27 10:08:17,332 - INFO - Ep.: 137, Score: 16.0, Steps: 2420, Avg Q-val: 1.54, Mem Usage: 56.9%, tot_steps: 291557
2024-09-27 10:08:31,846 - INFO - Ep.: 138, Score: 17.0, Steps: 2004, Avg Q-val: 1.62, Mem Usage: 56.9%, tot_steps: 293562
2024-09-27 10:08:46,058 - INFO - Ep.: 139, Score: 18.0, Steps: 1972, Avg Q-val: 1.60, Mem Usage: 56.8%, tot_steps: 295535
2024-09-27 10:09:00,583 - INFO - Ep.: 140, Score: 16.0, Steps: 2021, Avg Q-val: 1.61, Mem Usage: 56.9%, tot_steps: 297557
2024-09-27 10:09:16,074 - INFO - Ep.: 141, Score: 16.0, Steps: 2156, Avg Q-val: 1.60, Mem Usage: 56.9%, tot_steps: 299714
2024-09-27 10:09:29,555 - INFO - Ep.: 142, Score: 18.0, Steps: 1878, Avg Q-val: 1.59, Mem Usage: 56.9%, tot_steps: 301593
2024-09-27 10:09:43,525 - INFO - Ep.: 143, Score: 19.0, Steps: 1969, Avg Q-val: 1.59, Mem Usage: 56.9%, tot_steps: 303563
2024-09-27 10:09:58,649 - INFO - Ep.: 144, Score: 16.0, Steps: 2096, Avg Q-val: 1.55, Mem Usage: 57.0%, tot_steps: 305660
2024-09-27 10:10:15,196 - INFO - Ep.: 145, Score: 14.0, Steps: 2322, Avg Q-val: 1.50, Mem Usage: 56.9%, tot_steps: 307983
2024-09-27 10:10:30,139 - INFO - Ep.: 146, Score: 20.0, Steps: 2033, Avg Q-val: 1.64, Mem Usage: 56.9%, tot_steps: 310017
2024-09-27 10:10:44,002 - INFO - Ep.: 147, Score: 18.0, Steps: 1904, Avg Q-val: 1.63, Mem Usage: 57.0%, tot_steps: 311922
2024-09-27 10:10:56,447 - INFO - Ep.: 148, Score: 19.0, Steps: 1769, Avg Q-val: 1.61, Mem Usage: 56.9%, tot_steps: 313692
2024-09-27 10:11:11,483 - INFO - Ep.: 149, Score: 19.0, Steps: 2062, Avg Q-val: 1.61, Mem Usage: 56.8%, tot_steps: 315755
2024-09-27 10:11:23,765 - INFO - Ep.: 150, Score: 19.0, Steps: 1717, Avg Q-val: 1.64, Mem Usage: 56.9%, tot_steps: 317473
2024-09-27 10:11:37,902 - INFO - Ep.: 151, Score: 19.0, Steps: 1963, Avg Q-val: 1.61, Mem Usage: 56.9%, tot_steps: 319437
2024-09-27 10:11:53,870 - INFO - Ep.: 152, Score: 17.0, Steps: 2230, Avg Q-val: 1.62, Mem Usage: 56.9%, tot_steps: 321668
2024-09-27 10:12:07,716 - INFO - Ep.: 153, Score: 18.0, Steps: 1901, Avg Q-val: 1.62, Mem Usage: 56.8%, tot_steps: 323570
2024-09-27 10:12:22,335 - INFO - Ep.: 154, Score: 19.0, Steps: 2001, Avg Q-val: 1.60, Mem Usage: 56.8%, tot_steps: 325572
2024-09-27 10:12:36,532 - INFO - Ep.: 155, Score: 16.0, Steps: 1992, Avg Q-val: 1.63, Mem Usage: 56.9%, tot_steps: 327565
2024-09-27 10:12:50,267 - INFO - Ep.: 156, Score: 19.0, Steps: 1898, Avg Q-val: 1.60, Mem Usage: 56.9%, tot_steps: 329464
2024-09-27 10:13:04,129 - INFO - Ep.: 157, Score: 19.0, Steps: 1934, Avg Q-val: 1.64, Mem Usage: 56.9%, tot_steps: 331399
2024-09-27 10:13:21,246 - INFO - Ep.: 158, Score: 13.0, Steps: 2411, Avg Q-val: 1.58, Mem Usage: 56.8%, tot_steps: 333811
2024-09-27 10:13:34,143 - INFO - Ep.: 159, Score: 19.0, Steps: 1880, Avg Q-val: 1.65, Mem Usage: 56.9%, tot_steps: 335692
2024-09-27 10:13:49,893 - INFO - Ep.: 160, Score: 16.0, Steps: 2208, Avg Q-val: 1.63, Mem Usage: 56.8%, tot_steps: 337901
2024-09-27 10:14:04,047 - INFO - Ep.: 161, Score: 16.0, Steps: 1941, Avg Q-val: 1.62, Mem Usage: 56.8%, tot_steps: 339843
2024-09-27 10:14:19,022 - INFO - Ep.: 162, Score: 15.0, Steps: 2118, Avg Q-val: 1.64, Mem Usage: 56.9%, tot_steps: 341962
2024-09-27 10:14:33,203 - INFO - Ep.: 163, Score: 19.0, Steps: 1970, Avg Q-val: 1.66, Mem Usage: 56.9%, tot_steps: 343933
2024-09-27 10:14:45,754 - INFO - Ep.: 164, Score: 20.0, Steps: 1742, Avg Q-val: 1.66, Mem Usage: 56.9%, tot_steps: 345676
2024-09-27 10:14:59,775 - INFO - Ep.: 165, Score: 16.0, Steps: 1963, Avg Q-val: 1.69, Mem Usage: 56.9%, tot_steps: 347640
2024-09-27 10:15:13,672 - INFO - Ep.: 166, Score: 17.0, Steps: 1896, Avg Q-val: 1.67, Mem Usage: 56.9%, tot_steps: 349537
2024-09-27 10:15:29,731 - INFO - Ep.: 167, Score: 18.0, Steps: 2260, Avg Q-val: 1.64, Mem Usage: 56.9%, tot_steps: 351798
