2024-09-27 09:44:54,711 - INFO - Cargando el modelo base desde /data/riwamoto/ALE_Pong_results/models/dqn_model_ALE_Pong_final_20240830_095849.pth
2024-09-27 09:44:54,716 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_Pong_results/models/dqn_model_ALE_Pong_final_20240830_095849.pth
2024-09-27 09:44:54,717 - INFO - Capas convolucionales congeladas.
2024-09-27 09:44:54,717 - INFO - Entrenando en dificultad 3
2024-09-27 09:44:57,265 - INFO - Ep.: 0, Score: -9.0, Steps: 2598, Avg Q-val: 1.29, Mem Usage: 5.4%, tot_steps: 2599
2024-09-27 09:46:13,993 - INFO - Ep.: 37, Score: -18.0, Steps: 1360, Avg Q-val: 1.32, Mem Usage: 24.6%, tot_steps: 78423
2024-09-27 09:46:16,035 - INFO - Ep.: 38, Score: -17.0, Steps: 2025, Avg Q-val: 1.26, Mem Usage: 25.1%, tot_steps: 80449
2024-09-27 09:46:18,626 - INFO - Ep.: 39, Score: -11.0, Steps: 2593, Avg Q-val: 1.28, Mem Usage: 25.8%, tot_steps: 83043
2024-09-27 09:46:20,612 - INFO - Ep.: 40, Score: -16.0, Steps: 1942, Avg Q-val: 1.29, Mem Usage: 26.3%, tot_steps: 84986
2024-09-27 09:46:22,306 - INFO - Ep.: 41, Score: -17.0, Steps: 1656, Avg Q-val: 1.28, Mem Usage: 26.8%, tot_steps: 86643
2024-09-27 09:46:24,591 - INFO - Ep.: 42, Score: -15.0, Steps: 2250, Avg Q-val: 1.26, Mem Usage: 27.6%, tot_steps: 88894
2024-09-27 09:46:26,918 - INFO - Ep.: 43, Score: -13.0, Steps: 2330, Avg Q-val: 1.31, Mem Usage: 28.4%, tot_steps: 91225
2024-09-27 09:46:28,638 - INFO - Ep.: 44, Score: -18.0, Steps: 1682, Avg Q-val: 1.30, Mem Usage: 29.0%, tot_steps: 92908
2024-09-27 09:46:30,941 - INFO - Ep.: 45, Score: -15.0, Steps: 2175, Avg Q-val: 1.27, Mem Usage: 29.8%, tot_steps: 95084
2024-09-27 09:46:33,860 - INFO - Ep.: 46, Score: -14.0, Steps: 2622, Avg Q-val: 1.30, Mem Usage: 30.5%, tot_steps: 97707
2024-09-27 09:46:37,145 - INFO - Ep.: 47, Score: -11.0, Steps: 2458, Avg Q-val: 1.26, Mem Usage: 31.4%, tot_steps: 100166
2024-09-27 09:46:43,957 - INFO - Ep.: 48, Score: -17.0, Steps: 1811, Avg Q-val: 1.28, Mem Usage: 32.7%, tot_steps: 101978
2024-09-27 09:46:48,906 - INFO - Ep.: 49, Score: -17.0, Steps: 1201, Avg Q-val: 1.25, Mem Usage: 33.4%, tot_steps: 103180
2024-09-27 09:46:53,435 - INFO - Ep.: 50, Score: -20.0, Steps: 1054, Avg Q-val: 1.23, Mem Usage: 33.7%, tot_steps: 104235
2024-09-27 09:46:57,738 - INFO - Ep.: 51, Score: -19.0, Steps: 987, Avg Q-val: 1.25, Mem Usage: 34.2%, tot_steps: 105223
2024-09-27 09:47:01,853 - INFO - Ep.: 52, Score: -20.0, Steps: 990, Avg Q-val: 1.31, Mem Usage: 34.5%, tot_steps: 106214
2024-09-27 09:47:06,155 - INFO - Ep.: 53, Score: -20.0, Steps: 1000, Avg Q-val: 1.21, Mem Usage: 34.7%, tot_steps: 107215
2024-09-27 09:47:10,773 - INFO - Ep.: 54, Score: -20.0, Steps: 1038, Avg Q-val: 1.22, Mem Usage: 35.4%, tot_steps: 108254
2024-09-27 09:47:14,307 - INFO - Ep.: 55, Score: -21.0, Steps: 792, Avg Q-val: 1.23, Mem Usage: 35.9%, tot_steps: 109047
2024-09-27 09:47:18,723 - INFO - Ep.: 56, Score: -19.0, Steps: 981, Avg Q-val: 1.22, Mem Usage: 36.7%, tot_steps: 110029
2024-09-27 09:47:23,697 - INFO - Ep.: 57, Score: -20.0, Steps: 1183, Avg Q-val: 1.11, Mem Usage: 37.4%, tot_steps: 111213
2024-09-27 09:47:27,339 - INFO - Ep.: 58, Score: -21.0, Steps: 838, Avg Q-val: 1.13, Mem Usage: 38.0%, tot_steps: 112052
2024-09-27 09:47:31,297 - INFO - Ep.: 59, Score: -19.0, Steps: 1016, Avg Q-val: 1.10, Mem Usage: 38.6%, tot_steps: 113069
2024-09-27 09:47:35,449 - INFO - Ep.: 60, Score: -20.0, Steps: 916, Avg Q-val: 1.13, Mem Usage: 39.6%, tot_steps: 113986
2024-09-27 09:47:40,979 - INFO - Ep.: 61, Score: -21.0, Steps: 1241, Avg Q-val: 1.14, Mem Usage: 40.9%, tot_steps: 115228
2024-09-27 09:47:45,676 - INFO - Ep.: 62, Score: -21.0, Steps: 990, Avg Q-val: 1.10, Mem Usage: 42.1%, tot_steps: 116219
2024-09-27 09:47:51,696 - INFO - Ep.: 63, Score: -16.0, Steps: 1354, Avg Q-val: 1.13, Mem Usage: 43.5%, tot_steps: 117574
2024-09-27 09:47:57,611 - INFO - Ep.: 64, Score: -17.0, Steps: 1349, Avg Q-val: 1.06, Mem Usage: 44.8%, tot_steps: 118924
2024-09-27 09:48:04,761 - INFO - Ep.: 65, Score: -16.0, Steps: 1506, Avg Q-val: 1.15, Mem Usage: 46.6%, tot_steps: 120431
2024-09-27 09:48:16,873 - INFO - Ep.: 66, Score: -12.0, Steps: 2336, Avg Q-val: 1.18, Mem Usage: 48.6%, tot_steps: 122768
2024-09-27 09:48:25,888 - INFO - Ep.: 67, Score: -19.0, Steps: 1721, Avg Q-val: 1.16, Mem Usage: 49.9%, tot_steps: 124490
2024-09-27 09:48:35,913 - INFO - Ep.: 68, Score: -12.0, Steps: 1955, Avg Q-val: 1.16, Mem Usage: 51.4%, tot_steps: 126446
2024-09-27 09:48:49,588 - INFO - Ep.: 69, Score: -15.0, Steps: 2511, Avg Q-val: 1.20, Mem Usage: 53.6%, tot_steps: 128958
2024-09-27 09:49:00,327 - INFO - Ep.: 70, Score: -16.0, Steps: 1845, Avg Q-val: 1.11, Mem Usage: 55.1%, tot_steps: 130804
2024-09-27 09:49:17,412 - INFO - Ep.: 71, Score: -7.0, Steps: 3055, Avg Q-val: 1.21, Mem Usage: 56.3%, tot_steps: 133860
2024-09-27 09:49:30,161 - INFO - Ep.: 72, Score: -21.0, Steps: 1874, Avg Q-val: 1.16, Mem Usage: 56.8%, tot_steps: 135735
2024-09-27 09:49:45,955 - INFO - Ep.: 73, Score: -16.0, Steps: 2200, Avg Q-val: 1.18, Mem Usage: 56.8%, tot_steps: 137936
2024-09-27 09:50:01,850 - INFO - Ep.: 74, Score: -14.0, Steps: 2266, Avg Q-val: 1.14, Mem Usage: 56.9%, tot_steps: 140203
2024-09-27 09:50:15,677 - INFO - Ep.: 75, Score: -16.0, Steps: 2123, Avg Q-val: 1.14, Mem Usage: 56.8%, tot_steps: 142327
2024-09-27 09:50:29,700 - INFO - Ep.: 76, Score: -18.0, Steps: 1979, Avg Q-val: 1.14, Mem Usage: 56.9%, tot_steps: 144307
2024-09-27 09:50:47,326 - INFO - Ep.: 77, Score: -13.0, Steps: 2479, Avg Q-val: 1.15, Mem Usage: 56.8%, tot_steps: 146787
2024-09-27 09:51:08,036 - INFO - Ep.: 78, Score: -8.0, Steps: 2891, Avg Q-val: 1.15, Mem Usage: 56.9%, tot_steps: 149679
2024-09-27 09:51:26,515 - INFO - Ep.: 79, Score: -7.0, Steps: 2585, Avg Q-val: 1.10, Mem Usage: 56.9%, tot_steps: 152265
2024-09-27 09:51:48,308 - INFO - Ep.: 80, Score: 6.0, Steps: 3013, Avg Q-val: 1.17, Mem Usage: 56.9%, tot_steps: 155279
2024-09-27 09:52:07,173 - INFO - Ep.: 81, Score: -10.0, Steps: 2646, Avg Q-val: 1.20, Mem Usage: 56.9%, tot_steps: 157926
2024-09-27 09:52:30,602 - INFO - Ep.: 82, Score: -1.0, Steps: 3262, Avg Q-val: 1.15, Mem Usage: 56.9%, tot_steps: 161189
2024-09-27 09:52:50,546 - INFO - Ep.: 83, Score: -6.0, Steps: 2805, Avg Q-val: 1.18, Mem Usage: 57.0%, tot_steps: 163995
2024-09-27 09:53:12,211 - INFO - Ep.: 84, Score: 2.0, Steps: 3233, Avg Q-val: 1.13, Mem Usage: 56.8%, tot_steps: 167229
2024-09-27 09:53:31,392 - INFO - Ep.: 85, Score: -2.0, Steps: 2850, Avg Q-val: 1.18, Mem Usage: 56.8%, tot_steps: 170080
2024-09-27 09:53:53,296 - INFO - Ep.: 86, Score: 5.0, Steps: 3014, Avg Q-val: 1.19, Mem Usage: 56.9%, tot_steps: 173095
2024-09-27 09:54:09,614 - INFO - Ep.: 87, Score: 16.0, Steps: 2276, Avg Q-val: 1.27, Mem Usage: 56.9%, tot_steps: 175372
2024-09-27 09:54:31,431 - INFO - Ep.: 88, Score: 5.0, Steps: 3272, Avg Q-val: 1.14, Mem Usage: 56.8%, tot_steps: 178645
2024-09-27 09:54:48,524 - INFO - Ep.: 89, Score: 11.0, Steps: 2382, Avg Q-val: 1.24, Mem Usage: 56.9%, tot_steps: 181028
2024-09-27 09:55:07,384 - INFO - Ep.: 90, Score: -8.0, Steps: 2523, Avg Q-val: 1.13, Mem Usage: 57.0%, tot_steps: 183552
2024-09-27 09:55:29,595 - INFO - Ep.: 91, Score: 2.0, Steps: 3100, Avg Q-val: 1.15, Mem Usage: 56.9%, tot_steps: 186653
2024-09-27 09:55:48,544 - INFO - Ep.: 92, Score: 6.0, Steps: 2657, Avg Q-val: 1.16, Mem Usage: 56.9%, tot_steps: 189311
2024-09-27 09:56:09,057 - INFO - Ep.: 93, Score: 6.0, Steps: 2820, Avg Q-val: 1.17, Mem Usage: 57.0%, tot_steps: 192132
2024-09-27 09:56:28,827 - INFO - Ep.: 94, Score: 5.0, Steps: 3039, Avg Q-val: 1.12, Mem Usage: 56.9%, tot_steps: 195172
2024-09-27 09:56:46,116 - INFO - Ep.: 95, Score: 9.0, Steps: 2366, Avg Q-val: 1.19, Mem Usage: 56.9%, tot_steps: 197539
2024-09-27 09:57:08,667 - INFO - Ep.: 96, Score: 10.0, Steps: 3190, Avg Q-val: 1.15, Mem Usage: 56.8%, tot_steps: 200730
2024-09-27 09:57:25,229 - INFO - Ep.: 97, Score: 11.0, Steps: 2293, Avg Q-val: 1.18, Mem Usage: 56.9%, tot_steps: 203024
2024-09-27 09:57:43,402 - INFO - Ep.: 98, Score: 8.0, Steps: 2457, Avg Q-val: 1.19, Mem Usage: 56.8%, tot_steps: 205482
2024-09-27 09:58:03,664 - INFO - Ep.: 99, Score: 6.0, Steps: 2821, Avg Q-val: 1.09, Mem Usage: 56.9%, tot_steps: 208304
2024-09-27 09:58:24,932 - INFO - Ep.: 100, Score: 14.0, Steps: 2909, Avg Q-val: 1.18, Mem Usage: 56.9%, tot_steps: 211214
2024-09-27 09:58:40,842 - INFO - Ep.: 101, Score: 14.0, Steps: 2176, Avg Q-val: 1.22, Mem Usage: 56.9%, tot_steps: 213391
2024-09-27 09:58:57,724 - INFO - Ep.: 102, Score: 13.0, Steps: 2350, Avg Q-val: 1.17, Mem Usage: 56.9%, tot_steps: 215742
2024-09-27 09:59:12,921 - INFO - Ep.: 103, Score: 17.0, Steps: 2080, Avg Q-val: 1.24, Mem Usage: 57.0%, tot_steps: 217823
2024-09-27 09:59:30,809 - INFO - Ep.: 104, Score: 11.0, Steps: 2446, Avg Q-val: 1.19, Mem Usage: 56.8%, tot_steps: 220270
2024-09-27 09:59:48,687 - INFO - Ep.: 105, Score: 12.0, Steps: 2443, Avg Q-val: 1.21, Mem Usage: 56.9%, tot_steps: 222714
2024-09-27 10:00:04,501 - INFO - Ep.: 106, Score: 17.0, Steps: 2186, Avg Q-val: 1.23, Mem Usage: 56.9%, tot_steps: 224901
2024-09-27 10:00:19,684 - INFO - Ep.: 107, Score: 16.0, Steps: 2101, Avg Q-val: 1.28, Mem Usage: 56.9%, tot_steps: 227003
2024-09-27 10:00:33,528 - INFO - Ep.: 108, Score: 20.0, Steps: 1907, Avg Q-val: 1.34, Mem Usage: 56.9%, tot_steps: 228911
2024-09-27 10:00:47,743 - INFO - Ep.: 109, Score: 16.0, Steps: 1960, Avg Q-val: 1.31, Mem Usage: 57.0%, tot_steps: 230872
2024-09-27 10:01:02,850 - INFO - Ep.: 110, Score: 11.0, Steps: 2242, Avg Q-val: 1.24, Mem Usage: 56.9%, tot_steps: 233115
2024-09-27 10:01:19,545 - INFO - Ep.: 111, Score: 13.0, Steps: 2297, Avg Q-val: 1.22, Mem Usage: 57.0%, tot_steps: 235413
2024-09-27 10:01:33,742 - INFO - Ep.: 112, Score: 18.0, Steps: 1968, Avg Q-val: 1.31, Mem Usage: 56.9%, tot_steps: 237382
2024-09-27 10:01:51,069 - INFO - Ep.: 113, Score: 10.0, Steps: 2385, Avg Q-val: 1.24, Mem Usage: 56.8%, tot_steps: 239768
2024-09-27 10:02:04,462 - INFO - Ep.: 114, Score: 16.0, Steps: 1915, Avg Q-val: 1.37, Mem Usage: 56.9%, tot_steps: 241684
2024-09-27 10:02:22,962 - INFO - Ep.: 115, Score: 14.0, Steps: 2542, Avg Q-val: 1.26, Mem Usage: 56.9%, tot_steps: 244227
2024-09-27 10:02:38,054 - INFO - Ep.: 116, Score: 18.0, Steps: 2103, Avg Q-val: 1.33, Mem Usage: 57.0%, tot_steps: 246331
2024-09-27 10:02:53,423 - INFO - Ep.: 117, Score: 16.0, Steps: 2335, Avg Q-val: 1.23, Mem Usage: 56.8%, tot_steps: 248667
2024-09-27 10:03:06,746 - INFO - Ep.: 118, Score: 19.0, Steps: 1796, Avg Q-val: 1.41, Mem Usage: 56.9%, tot_steps: 250464
2024-09-27 10:03:21,214 - INFO - Ep.: 119, Score: 16.0, Steps: 1986, Avg Q-val: 1.36, Mem Usage: 56.9%, tot_steps: 252451
2024-09-27 10:03:35,704 - INFO - Ep.: 120, Score: 17.0, Steps: 1960, Avg Q-val: 1.32, Mem Usage: 56.9%, tot_steps: 254412
2024-09-27 10:03:49,394 - INFO - Ep.: 121, Score: 17.0, Steps: 1920, Avg Q-val: 1.38, Mem Usage: 56.9%, tot_steps: 256333
2024-09-27 10:04:09,135 - INFO - Ep.: 122, Score: 12.0, Steps: 2741, Avg Q-val: 1.27, Mem Usage: 56.9%, tot_steps: 259075
2024-09-27 10:04:23,568 - INFO - Ep.: 123, Score: 15.0, Steps: 2188, Avg Q-val: 1.36, Mem Usage: 56.9%, tot_steps: 261264
2024-09-27 10:04:39,258 - INFO - Ep.: 124, Score: 15.0, Steps: 2165, Avg Q-val: 1.36, Mem Usage: 56.9%, tot_steps: 263430
2024-09-27 10:04:56,205 - INFO - Ep.: 125, Score: 14.0, Steps: 2333, Avg Q-val: 1.42, Mem Usage: 56.9%, tot_steps: 265764
2024-09-27 10:05:13,266 - INFO - Ep.: 126, Score: 15.0, Steps: 2378, Avg Q-val: 1.38, Mem Usage: 57.0%, tot_steps: 268143
2024-09-27 10:05:26,827 - INFO - Ep.: 127, Score: 16.0, Steps: 2041, Avg Q-val: 1.48, Mem Usage: 56.9%, tot_steps: 270185
2024-09-27 10:05:46,028 - INFO - Ep.: 128, Score: 12.0, Steps: 2901, Avg Q-val: 1.39, Mem Usage: 56.8%, tot_steps: 273087
2024-09-27 10:05:59,802 - INFO - Ep.: 129, Score: 16.0, Steps: 1914, Avg Q-val: 1.52, Mem Usage: 56.8%, tot_steps: 275002
2024-09-27 10:06:13,099 - INFO - Ep.: 130, Score: 16.0, Steps: 1874, Avg Q-val: 1.52, Mem Usage: 56.9%, tot_steps: 276877
2024-09-27 10:06:28,435 - INFO - Ep.: 131, Score: 18.0, Steps: 2171, Avg Q-val: 1.45, Mem Usage: 56.9%, tot_steps: 279049
2024-09-27 10:06:45,489 - INFO - Ep.: 132, Score: 13.0, Steps: 2366, Avg Q-val: 1.50, Mem Usage: 57.0%, tot_steps: 281416
2024-09-27 10:06:58,198 - INFO - Ep.: 133, Score: 18.0, Steps: 1753, Avg Q-val: 1.55, Mem Usage: 56.9%, tot_steps: 283170
2024-09-27 10:07:12,558 - INFO - Ep.: 134, Score: 19.0, Steps: 2201, Avg Q-val: 1.46, Mem Usage: 56.9%, tot_steps: 285372
2024-09-27 10:07:27,684 - INFO - Ep.: 135, Score: 18.0, Steps: 2097, Avg Q-val: 1.47, Mem Usage: 57.0%, tot_steps: 287470
2024-09-27 10:07:40,322 - INFO - Ep.: 136, Score: 19.0, Steps: 1775, Avg Q-val: 1.58, Mem Usage: 56.9%, tot_steps: 289246
2024-09-27 10:07:53,095 - INFO - Ep.: 137, Score: 19.0, Steps: 1755, Avg Q-val: 1.56, Mem Usage: 56.9%, tot_steps: 291002
2024-09-27 10:08:06,570 - INFO - Ep.: 138, Score: 20.0, Steps: 1883, Avg Q-val: 1.50, Mem Usage: 56.8%, tot_steps: 292886
2024-09-27 10:08:22,855 - INFO - Ep.: 139, Score: 15.0, Steps: 2285, Avg Q-val: 1.47, Mem Usage: 56.9%, tot_steps: 295172
2024-09-27 10:08:34,216 - INFO - Ep.: 140, Score: 21.0, Steps: 1741, Avg Q-val: 1.57, Mem Usage: 56.8%, tot_steps: 296914
2024-09-27 10:08:46,817 - INFO - Ep.: 141, Score: 19.0, Steps: 1736, Avg Q-val: 1.56, Mem Usage: 56.8%, tot_steps: 298651
2024-09-27 10:09:01,662 - INFO - Ep.: 142, Score: 18.0, Steps: 2030, Avg Q-val: 1.57, Mem Usage: 56.9%, tot_steps: 300682
2024-09-27 10:09:14,699 - INFO - Ep.: 143, Score: 18.0, Steps: 1807, Avg Q-val: 1.53, Mem Usage: 56.9%, tot_steps: 302490
2024-09-27 10:09:28,591 - INFO - Ep.: 144, Score: 16.0, Steps: 2126, Avg Q-val: 1.53, Mem Usage: 56.9%, tot_steps: 304617
2024-09-27 10:09:44,519 - INFO - Ep.: 145, Score: 13.0, Steps: 2240, Avg Q-val: 1.52, Mem Usage: 56.9%, tot_steps: 306858
2024-09-27 10:09:58,690 - INFO - Ep.: 146, Score: 18.0, Steps: 1957, Avg Q-val: 1.54, Mem Usage: 57.0%, tot_steps: 308816
2024-09-27 10:10:12,599 - INFO - Ep.: 147, Score: 19.0, Steps: 1896, Avg Q-val: 1.54, Mem Usage: 56.9%, tot_steps: 310713
2024-09-27 10:10:27,633 - INFO - Ep.: 148, Score: 13.0, Steps: 2150, Avg Q-val: 1.54, Mem Usage: 57.0%, tot_steps: 312864
2024-09-27 10:10:41,226 - INFO - Ep.: 149, Score: 19.0, Steps: 1905, Avg Q-val: 1.54, Mem Usage: 57.0%, tot_steps: 314770
2024-09-27 10:10:54,523 - INFO - Ep.: 150, Score: 20.0, Steps: 1882, Avg Q-val: 1.58, Mem Usage: 56.9%, tot_steps: 316653
2024-09-27 10:11:06,119 - INFO - Ep.: 151, Score: 21.0, Steps: 1742, Avg Q-val: 1.57, Mem Usage: 56.9%, tot_steps: 318396
2024-09-27 10:11:19,343 - INFO - Ep.: 152, Score: 19.0, Steps: 1936, Avg Q-val: 1.54, Mem Usage: 56.8%, tot_steps: 320333
2024-09-27 10:11:32,752 - INFO - Ep.: 153, Score: 19.0, Steps: 1829, Avg Q-val: 1.52, Mem Usage: 57.0%, tot_steps: 322163
2024-09-27 10:11:45,119 - INFO - Ep.: 154, Score: 21.0, Steps: 1698, Avg Q-val: 1.58, Mem Usage: 56.9%, tot_steps: 323862
2024-09-27 10:11:58,465 - INFO - Ep.: 155, Score: 16.0, Steps: 2020, Avg Q-val: 1.48, Mem Usage: 56.9%, tot_steps: 325883
2024-09-27 10:12:10,687 - INFO - Ep.: 156, Score: 21.0, Steps: 1818, Avg Q-val: 1.54, Mem Usage: 56.8%, tot_steps: 327702
2024-09-27 10:12:26,522 - INFO - Ep.: 157, Score: 14.0, Steps: 2208, Avg Q-val: 1.53, Mem Usage: 56.9%, tot_steps: 329911
2024-09-27 10:12:38,912 - INFO - Ep.: 158, Score: 20.0, Steps: 1703, Avg Q-val: 1.58, Mem Usage: 56.9%, tot_steps: 331615
2024-09-27 10:12:51,275 - INFO - Ep.: 159, Score: 21.0, Steps: 1688, Avg Q-val: 1.59, Mem Usage: 56.8%, tot_steps: 333304
2024-09-27 10:13:07,712 - INFO - Ep.: 160, Score: 16.0, Steps: 2268, Avg Q-val: 1.46, Mem Usage: 57.0%, tot_steps: 335573
2024-09-27 10:13:21,518 - INFO - Ep.: 161, Score: 17.0, Steps: 1916, Avg Q-val: 1.52, Mem Usage: 56.9%, tot_steps: 337490
2024-09-27 10:13:34,269 - INFO - Ep.: 162, Score: 20.0, Steps: 1759, Avg Q-val: 1.59, Mem Usage: 57.0%, tot_steps: 339250
2024-09-27 10:13:49,103 - INFO - Ep.: 163, Score: 17.0, Steps: 2083, Avg Q-val: 1.58, Mem Usage: 56.8%, tot_steps: 341334
2024-09-27 10:14:03,332 - INFO - Ep.: 164, Score: 19.0, Steps: 1994, Avg Q-val: 1.57, Mem Usage: 56.9%, tot_steps: 343329
2024-09-27 10:14:17,641 - INFO - Ep.: 165, Score: 20.0, Steps: 1974, Avg Q-val: 1.56, Mem Usage: 56.9%, tot_steps: 345304
2024-09-27 10:14:31,499 - INFO - Ep.: 166, Score: 19.0, Steps: 1934, Avg Q-val: 1.58, Mem Usage: 56.8%, tot_steps: 347239
2024-09-27 10:14:45,246 - INFO - Ep.: 167, Score: 17.0, Steps: 1917, Avg Q-val: 1.60, Mem Usage: 56.9%, tot_steps: 349157
