2024-09-26 11:35:52,883 - INFO - Cargando el modelo base desde /data/riwamoto/ALE_Pong_results/models/dqn_model_ALE_Pong_final_20240830_095849.pth
2024-09-26 11:35:52,889 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_Pong_results/models/dqn_model_ALE_Pong_final_20240830_095849.pth
2024-09-26 11:35:52,889 - INFO - Capas convolucionales congeladas.
2024-09-26 11:35:52,889 - INFO - Entrenando en dificultad 3
2024-09-26 11:35:55,420 - INFO - Ep.: 0, Score: -15.0, Steps: 2175, Avg Q-val: 1.28, Mem Usage: 20.9%, tot_steps: 2176
2024-09-26 11:36:33,873 - INFO - Ep.: 16, Score: -14.0, Steps: 2112, Avg Q-val: 1.27, Mem Usage: 27.0%, tot_steps: 36973
2024-09-26 11:36:36,433 - INFO - Ep.: 17, Score: -12.0, Steps: 2327, Avg Q-val: 1.27, Mem Usage: 27.4%, tot_steps: 39301
2024-09-26 11:36:39,350 - INFO - Ep.: 18, Score: -14.0, Steps: 2631, Avg Q-val: 1.27, Mem Usage: 27.8%, tot_steps: 41933
2024-09-26 11:36:41,522 - INFO - Ep.: 19, Score: -17.0, Steps: 1940, Avg Q-val: 1.27, Mem Usage: 28.1%, tot_steps: 43874
2024-09-26 11:36:42,731 - INFO - Ep.: 20, Score: -19.0, Steps: 1057, Avg Q-val: 1.27, Mem Usage: 28.3%, tot_steps: 44932
2024-09-26 11:36:44,898 - INFO - Ep.: 21, Score: -16.0, Steps: 1926, Avg Q-val: 1.27, Mem Usage: 28.6%, tot_steps: 46859
2024-09-26 11:36:46,737 - INFO - Ep.: 22, Score: -17.0, Steps: 1633, Avg Q-val: 1.27, Mem Usage: 28.9%, tot_steps: 48493
2024-09-26 11:36:48,653 - INFO - Ep.: 23, Score: -17.0, Steps: 1695, Avg Q-val: 1.27, Mem Usage: 29.2%, tot_steps: 50189
2024-09-26 11:36:49,633 - INFO - Ep.: 24, Score: -20.0, Steps: 841, Avg Q-val: 1.27, Mem Usage: 29.3%, tot_steps: 51031
2024-09-26 11:36:51,763 - INFO - Ep.: 25, Score: -14.0, Steps: 1926, Avg Q-val: 1.27, Mem Usage: 29.6%, tot_steps: 52958
2024-09-26 11:36:53,753 - INFO - Ep.: 26, Score: -19.0, Steps: 1770, Avg Q-val: 1.27, Mem Usage: 30.0%, tot_steps: 54729
2024-09-26 11:36:56,600 - INFO - Ep.: 27, Score: -12.0, Steps: 2578, Avg Q-val: 1.27, Mem Usage: 30.4%, tot_steps: 57308
2024-09-26 11:36:59,791 - INFO - Ep.: 28, Score: -13.0, Steps: 2847, Avg Q-val: 1.27, Mem Usage: 30.9%, tot_steps: 60156
2024-09-26 11:37:01,784 - INFO - Ep.: 29, Score: -16.0, Steps: 1714, Avg Q-val: 1.27, Mem Usage: 31.1%, tot_steps: 61871
2024-09-26 11:37:04,168 - INFO - Ep.: 30, Score: -13.0, Steps: 2085, Avg Q-val: 1.27, Mem Usage: 31.3%, tot_steps: 63957
2024-09-26 11:37:06,749 - INFO - Ep.: 31, Score: -16.0, Steps: 2255, Avg Q-val: 1.27, Mem Usage: 31.5%, tot_steps: 66213
2024-09-26 11:37:09,381 - INFO - Ep.: 32, Score: -12.0, Steps: 2211, Avg Q-val: 1.27, Mem Usage: 31.7%, tot_steps: 68425
2024-09-26 11:37:11,285 - INFO - Ep.: 33, Score: -17.0, Steps: 1604, Avg Q-val: 1.27, Mem Usage: 31.8%, tot_steps: 70030
2024-09-26 11:37:12,807 - INFO - Ep.: 34, Score: -18.0, Steps: 1273, Avg Q-val: 1.27, Mem Usage: 32.0%, tot_steps: 71304
2024-09-26 11:37:15,959 - INFO - Ep.: 35, Score: -14.0, Steps: 2718, Avg Q-val: 1.27, Mem Usage: 32.2%, tot_steps: 74023
2024-09-26 11:37:17,721 - INFO - Ep.: 36, Score: -17.0, Steps: 1466, Avg Q-val: 1.27, Mem Usage: 32.3%, tot_steps: 75490
2024-09-26 11:37:19,768 - INFO - Ep.: 37, Score: -18.0, Steps: 1761, Avg Q-val: 1.27, Mem Usage: 32.4%, tot_steps: 77252
2024-09-26 11:37:22,518 - INFO - Ep.: 38, Score: -14.0, Steps: 2417, Avg Q-val: 1.27, Mem Usage: 32.6%, tot_steps: 79670
2024-09-26 11:37:23,777 - INFO - Ep.: 39, Score: -19.0, Steps: 1038, Avg Q-val: 1.27, Mem Usage: 32.7%, tot_steps: 80709
2024-09-26 11:37:25,226 - INFO - Ep.: 40, Score: -20.0, Steps: 1223, Avg Q-val: 1.27, Mem Usage: 32.7%, tot_steps: 81933
2024-09-26 11:37:28,517 - INFO - Ep.: 41, Score: -12.0, Steps: 2888, Avg Q-val: 1.27, Mem Usage: 33.1%, tot_steps: 84822
2024-09-26 11:37:29,776 - INFO - Ep.: 42, Score: -20.0, Steps: 1039, Avg Q-val: 1.27, Mem Usage: 33.1%, tot_steps: 85862
2024-09-26 11:37:33,434 - INFO - Ep.: 43, Score: -6.0, Steps: 3194, Avg Q-val: 1.27, Mem Usage: 33.4%, tot_steps: 89057
2024-09-26 11:37:34,818 - INFO - Ep.: 44, Score: -18.0, Steps: 1156, Avg Q-val: 1.27, Mem Usage: 33.5%, tot_steps: 90214
2024-09-26 11:37:36,299 - INFO - Ep.: 45, Score: -20.0, Steps: 1219, Avg Q-val: 1.27, Mem Usage: 33.7%, tot_steps: 91434
2024-09-26 11:37:37,622 - INFO - Ep.: 46, Score: -20.0, Steps: 1116, Avg Q-val: 1.28, Mem Usage: 33.7%, tot_steps: 92551
2024-09-26 11:37:40,235 - INFO - Ep.: 47, Score: -12.0, Steps: 2267, Avg Q-val: 1.27, Mem Usage: 33.9%, tot_steps: 94819
2024-09-26 11:37:42,861 - INFO - Ep.: 48, Score: -13.0, Steps: 2251, Avg Q-val: 1.27, Mem Usage: 34.1%, tot_steps: 97071
2024-09-26 11:37:44,279 - INFO - Ep.: 49, Score: -18.0, Steps: 1204, Avg Q-val: 1.27, Mem Usage: 34.1%, tot_steps: 98276
2024-09-26 11:37:45,732 - INFO - Ep.: 50, Score: -18.0, Steps: 1226, Avg Q-val: 1.27, Mem Usage: 34.2%, tot_steps: 99503
2024-09-26 11:37:52,149 - INFO - Ep.: 51, Score: -14.0, Steps: 1847, Avg Q-val: 1.27, Mem Usage: 34.3%, tot_steps: 101351
2024-09-26 11:37:57,437 - INFO - Ep.: 52, Score: -18.0, Steps: 1278, Avg Q-val: 1.27, Mem Usage: 34.4%, tot_steps: 102630
2024-09-26 11:38:02,082 - INFO - Ep.: 53, Score: -19.0, Steps: 1081, Avg Q-val: 1.27, Mem Usage: 34.4%, tot_steps: 103712
2024-09-26 11:38:06,795 - INFO - Ep.: 54, Score: -21.0, Steps: 1106, Avg Q-val: 1.27, Mem Usage: 34.4%, tot_steps: 104819
2024-09-26 11:38:11,108 - INFO - Ep.: 55, Score: -20.0, Steps: 1012, Avg Q-val: 1.27, Mem Usage: 34.4%, tot_steps: 105832
2024-09-26 11:38:15,602 - INFO - Ep.: 56, Score: -21.0, Steps: 1041, Avg Q-val: 1.27, Mem Usage: 34.4%, tot_steps: 106874
2024-09-26 11:38:20,559 - INFO - Ep.: 57, Score: -20.0, Steps: 1154, Avg Q-val: 1.27, Mem Usage: 34.4%, tot_steps: 108029
2024-09-26 11:38:24,511 - INFO - Ep.: 58, Score: -21.0, Steps: 871, Avg Q-val: 1.27, Mem Usage: 34.3%, tot_steps: 108901
2024-09-26 11:38:28,022 - INFO - Ep.: 59, Score: -21.0, Steps: 808, Avg Q-val: 1.27, Mem Usage: 34.4%, tot_steps: 109710
2024-09-26 11:38:31,974 - INFO - Ep.: 60, Score: -20.0, Steps: 1031, Avg Q-val: 1.27, Mem Usage: 34.4%, tot_steps: 110742
2024-09-26 11:38:36,131 - INFO - Ep.: 61, Score: -21.0, Steps: 945, Avg Q-val: 1.27, Mem Usage: 34.4%, tot_steps: 111688
2024-09-26 11:38:42,266 - INFO - Ep.: 62, Score: -15.0, Steps: 1405, Avg Q-val: 1.27, Mem Usage: 34.4%, tot_steps: 113094
2024-09-26 11:38:45,780 - INFO - Ep.: 63, Score: -21.0, Steps: 823, Avg Q-val: 1.27, Mem Usage: 34.4%, tot_steps: 113918
2024-09-26 11:38:57,690 - INFO - Ep.: 64, Score: -9.0, Steps: 2782, Avg Q-val: 1.27, Mem Usage: 34.3%, tot_steps: 116701
2024-09-26 11:39:06,071 - INFO - Ep.: 65, Score: -14.0, Steps: 1944, Avg Q-val: 1.27, Mem Usage: 34.4%, tot_steps: 118646
2024-09-26 11:39:15,546 - INFO - Ep.: 66, Score: -15.0, Steps: 2198, Avg Q-val: 1.26, Mem Usage: 34.3%, tot_steps: 120845
2024-09-26 11:39:25,554 - INFO - Ep.: 67, Score: -14.0, Steps: 2446, Avg Q-val: 1.26, Mem Usage: 34.4%, tot_steps: 123292
2024-09-26 11:39:34,506 - INFO - Ep.: 68, Score: -17.0, Steps: 2119, Avg Q-val: 1.26, Mem Usage: 34.3%, tot_steps: 125412
2024-09-26 11:39:44,641 - INFO - Ep.: 69, Score: -18.0, Steps: 2409, Avg Q-val: 1.26, Mem Usage: 34.3%, tot_steps: 127822
2024-09-26 11:39:54,737 - INFO - Ep.: 70, Score: -13.0, Steps: 2336, Avg Q-val: 1.26, Mem Usage: 34.3%, tot_steps: 130159
2024-09-26 11:40:01,788 - INFO - Ep.: 71, Score: -16.0, Steps: 1698, Avg Q-val: 1.26, Mem Usage: 34.4%, tot_steps: 131858
2024-09-26 11:40:12,077 - INFO - Ep.: 72, Score: -11.0, Steps: 2479, Avg Q-val: 1.26, Mem Usage: 34.4%, tot_steps: 134338
2024-09-26 11:40:19,980 - INFO - Ep.: 73, Score: -21.0, Steps: 1872, Avg Q-val: 1.26, Mem Usage: 34.4%, tot_steps: 136211
2024-09-26 11:40:32,212 - INFO - Ep.: 74, Score: -6.0, Steps: 2873, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 139085
2024-09-26 11:40:40,579 - INFO - Ep.: 75, Score: -14.0, Steps: 2011, Avg Q-val: 1.25, Mem Usage: 34.3%, tot_steps: 141097
2024-09-26 11:40:53,720 - INFO - Ep.: 76, Score: -9.0, Steps: 3065, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 144163
2024-09-26 11:41:03,290 - INFO - Ep.: 77, Score: -16.0, Steps: 2269, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 146433
2024-09-26 11:41:14,324 - INFO - Ep.: 78, Score: -10.0, Steps: 2646, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 149080
2024-09-26 11:41:24,220 - INFO - Ep.: 79, Score: -16.0, Steps: 2340, Avg Q-val: 1.25, Mem Usage: 34.3%, tot_steps: 151421
2024-09-26 11:41:32,838 - INFO - Ep.: 80, Score: -14.0, Steps: 2068, Avg Q-val: 1.24, Mem Usage: 34.4%, tot_steps: 153490
2024-09-26 11:41:45,349 - INFO - Ep.: 81, Score: -11.0, Steps: 2965, Avg Q-val: 1.24, Mem Usage: 34.4%, tot_steps: 156456
2024-09-26 11:41:56,153 - INFO - Ep.: 82, Score: -9.0, Steps: 2502, Avg Q-val: 1.24, Mem Usage: 34.4%, tot_steps: 158959
2024-09-26 11:42:09,960 - INFO - Ep.: 83, Score: -4.0, Steps: 3281, Avg Q-val: 1.24, Mem Usage: 34.5%, tot_steps: 162241
2024-09-26 11:42:18,960 - INFO - Ep.: 84, Score: -13.0, Steps: 2098, Avg Q-val: 1.24, Mem Usage: 34.3%, tot_steps: 164340
2024-09-26 11:42:33,947 - INFO - Ep.: 85, Score: -5.0, Steps: 3548, Avg Q-val: 1.24, Mem Usage: 34.4%, tot_steps: 167889
2024-09-26 11:42:47,065 - INFO - Ep.: 86, Score: -7.0, Steps: 3046, Avg Q-val: 1.24, Mem Usage: 34.3%, tot_steps: 170936
2024-09-26 11:43:01,230 - INFO - Ep.: 87, Score: -6.0, Steps: 3308, Avg Q-val: 1.24, Mem Usage: 34.4%, tot_steps: 174245
2024-09-26 11:43:17,126 - INFO - Ep.: 88, Score: -2.0, Steps: 3793, Avg Q-val: 1.23, Mem Usage: 34.5%, tot_steps: 178039
2024-09-26 11:43:30,965 - INFO - Ep.: 89, Score: -7.0, Steps: 3297, Avg Q-val: 1.23, Mem Usage: 34.4%, tot_steps: 181337
2024-09-26 11:43:46,564 - INFO - Ep.: 90, Score: 9.0, Steps: 3670, Avg Q-val: 1.23, Mem Usage: 34.4%, tot_steps: 185008
2024-09-26 11:43:58,410 - INFO - Ep.: 91, Score: 10.0, Steps: 2801, Avg Q-val: 1.23, Mem Usage: 34.3%, tot_steps: 187810
2024-09-26 11:44:10,757 - INFO - Ep.: 92, Score: 4.0, Steps: 2933, Avg Q-val: 1.23, Mem Usage: 34.4%, tot_steps: 190744
2024-09-26 11:44:24,951 - INFO - Ep.: 93, Score: -4.0, Steps: 3362, Avg Q-val: 1.23, Mem Usage: 34.4%, tot_steps: 194107
2024-09-26 11:44:36,902 - INFO - Ep.: 94, Score: 8.0, Steps: 2848, Avg Q-val: 1.23, Mem Usage: 34.4%, tot_steps: 196956
2024-09-26 11:44:48,404 - INFO - Ep.: 95, Score: 11.0, Steps: 2740, Avg Q-val: 1.23, Mem Usage: 34.3%, tot_steps: 199697
2024-09-26 11:45:01,021 - INFO - Ep.: 96, Score: 8.0, Steps: 2985, Avg Q-val: 1.23, Mem Usage: 34.5%, tot_steps: 202683
2024-09-26 11:45:13,914 - INFO - Ep.: 97, Score: 8.0, Steps: 3050, Avg Q-val: 1.23, Mem Usage: 34.3%, tot_steps: 205734
2024-09-26 11:45:27,680 - INFO - Ep.: 98, Score: 4.0, Steps: 3213, Avg Q-val: 1.23, Mem Usage: 34.9%, tot_steps: 208948
2024-09-26 11:45:37,174 - INFO - Ep.: 99, Score: 15.0, Steps: 2216, Avg Q-val: 1.23, Mem Usage: 36.0%, tot_steps: 211165
2024-09-26 11:45:47,842 - INFO - Ep.: 100, Score: 10.0, Steps: 2478, Avg Q-val: 1.23, Mem Usage: 37.2%, tot_steps: 213644
2024-09-26 11:45:57,087 - INFO - Ep.: 101, Score: 15.0, Steps: 2108, Avg Q-val: 1.23, Mem Usage: 38.2%, tot_steps: 215753
2024-09-26 11:46:11,940 - INFO - Ep.: 102, Score: 7.0, Steps: 3310, Avg Q-val: 1.23, Mem Usage: 41.3%, tot_steps: 219064
2024-09-26 11:46:23,335 - INFO - Ep.: 103, Score: 13.0, Steps: 2603, Avg Q-val: 1.23, Mem Usage: 44.1%, tot_steps: 221668
2024-09-26 11:46:38,296 - INFO - Ep.: 104, Score: 4.0, Steps: 3327, Avg Q-val: 1.24, Mem Usage: 48.8%, tot_steps: 224996
2024-09-26 11:46:51,433 - INFO - Ep.: 105, Score: 10.0, Steps: 2603, Avg Q-val: 1.24, Mem Usage: 52.5%, tot_steps: 227600
2024-09-26 11:47:02,840 - INFO - Ep.: 106, Score: 15.0, Steps: 2144, Avg Q-val: 1.24, Mem Usage: 54.7%, tot_steps: 229745
2024-09-26 11:47:16,860 - INFO - Ep.: 107, Score: -6.0, Steps: 2726, Avg Q-val: 1.24, Mem Usage: 57.5%, tot_steps: 232472
2024-09-26 11:47:31,609 - INFO - Ep.: 108, Score: 12.0, Steps: 2384, Avg Q-val: 1.24, Mem Usage: 59.2%, tot_steps: 234857
2024-09-26 11:47:48,257 - INFO - Ep.: 109, Score: 11.0, Steps: 2508, Avg Q-val: 1.24, Mem Usage: 60.2%, tot_steps: 237366
2024-09-26 11:48:04,302 - INFO - Ep.: 110, Score: 15.0, Steps: 2184, Avg Q-val: 1.24, Mem Usage: 60.2%, tot_steps: 239551
2024-09-26 11:48:21,253 - INFO - Ep.: 111, Score: 13.0, Steps: 2336, Avg Q-val: 1.24, Mem Usage: 60.5%, tot_steps: 241888
2024-09-26 11:48:39,261 - INFO - Ep.: 112, Score: 7.0, Steps: 2509, Avg Q-val: 1.24, Mem Usage: 60.5%, tot_steps: 244398
2024-09-26 11:48:56,749 - INFO - Ep.: 113, Score: 13.0, Steps: 2420, Avg Q-val: 1.24, Mem Usage: 60.4%, tot_steps: 246819
2024-09-26 11:49:15,357 - INFO - Ep.: 114, Score: 11.0, Steps: 2565, Avg Q-val: 1.24, Mem Usage: 60.5%, tot_steps: 249385
2024-09-26 11:49:31,337 - INFO - Ep.: 115, Score: 15.0, Steps: 2218, Avg Q-val: 1.25, Mem Usage: 60.6%, tot_steps: 251604
2024-09-26 11:49:46,903 - INFO - Ep.: 116, Score: 15.0, Steps: 2139, Avg Q-val: 1.25, Mem Usage: 60.8%, tot_steps: 253744
2024-09-26 11:50:02,481 - INFO - Ep.: 117, Score: 18.0, Steps: 2126, Avg Q-val: 1.25, Mem Usage: 61.3%, tot_steps: 255871
2024-09-26 11:50:17,379 - INFO - Ep.: 118, Score: 15.0, Steps: 2005, Avg Q-val: 1.25, Mem Usage: 61.5%, tot_steps: 257877
2024-09-26 11:50:36,401 - INFO - Ep.: 119, Score: 12.0, Steps: 2560, Avg Q-val: 1.25, Mem Usage: 61.5%, tot_steps: 260438
2024-09-26 11:50:54,968 - INFO - Ep.: 120, Score: 15.0, Steps: 2498, Avg Q-val: 1.25, Mem Usage: 61.7%, tot_steps: 262937
2024-09-26 11:51:06,927 - INFO - Ep.: 121, Score: 21.0, Steps: 1629, Avg Q-val: 1.25, Mem Usage: 61.6%, tot_steps: 264567
2024-09-26 11:51:20,419 - INFO - Ep.: 122, Score: 18.0, Steps: 1859, Avg Q-val: 1.25, Mem Usage: 61.6%, tot_steps: 266427
2024-09-26 11:51:37,845 - INFO - Ep.: 123, Score: 18.0, Steps: 2294, Avg Q-val: 1.26, Mem Usage: 61.6%, tot_steps: 268722
2024-09-26 11:51:53,927 - INFO - Ep.: 124, Score: 16.0, Steps: 2156, Avg Q-val: 1.26, Mem Usage: 61.6%, tot_steps: 270879
2024-09-26 11:52:09,407 - INFO - Ep.: 125, Score: 18.0, Steps: 2108, Avg Q-val: 1.26, Mem Usage: 61.6%, tot_steps: 272988
2024-09-26 11:52:24,566 - INFO - Ep.: 126, Score: 15.0, Steps: 2032, Avg Q-val: 1.26, Mem Usage: 61.6%, tot_steps: 275021
2024-09-26 11:52:40,860 - INFO - Ep.: 127, Score: 15.0, Steps: 2149, Avg Q-val: 1.26, Mem Usage: 61.6%, tot_steps: 277171
2024-09-26 11:52:56,247 - INFO - Ep.: 128, Score: 17.0, Steps: 2068, Avg Q-val: 1.26, Mem Usage: 61.6%, tot_steps: 279240
2024-09-26 11:53:13,314 - INFO - Ep.: 129, Score: 17.0, Steps: 2271, Avg Q-val: 1.27, Mem Usage: 61.6%, tot_steps: 281512
2024-09-26 11:53:28,818 - INFO - Ep.: 130, Score: 18.0, Steps: 2064, Avg Q-val: 1.27, Mem Usage: 61.6%, tot_steps: 283577
2024-09-26 11:53:46,726 - INFO - Ep.: 131, Score: 13.0, Steps: 2411, Avg Q-val: 1.27, Mem Usage: 61.6%, tot_steps: 285989
2024-09-26 11:54:00,857 - INFO - Ep.: 132, Score: 18.0, Steps: 1855, Avg Q-val: 1.27, Mem Usage: 61.6%, tot_steps: 287845
2024-09-26 11:54:15,328 - INFO - Ep.: 133, Score: 20.0, Steps: 1967, Avg Q-val: 1.27, Mem Usage: 61.6%, tot_steps: 289813
2024-09-26 11:54:31,985 - INFO - Ep.: 134, Score: 15.0, Steps: 2194, Avg Q-val: 1.27, Mem Usage: 61.7%, tot_steps: 292008
2024-09-26 11:54:48,833 - INFO - Ep.: 135, Score: 17.0, Steps: 2228, Avg Q-val: 1.28, Mem Usage: 61.6%, tot_steps: 294237
2024-09-26 11:55:03,367 - INFO - Ep.: 136, Score: 19.0, Steps: 1973, Avg Q-val: 1.28, Mem Usage: 61.7%, tot_steps: 296211
2024-09-26 11:55:18,691 - INFO - Ep.: 137, Score: 17.0, Steps: 2027, Avg Q-val: 1.28, Mem Usage: 61.6%, tot_steps: 298239
2024-09-26 11:55:34,313 - INFO - Ep.: 138, Score: 17.0, Steps: 1993, Avg Q-val: 1.28, Mem Usage: 61.6%, tot_steps: 300233
2024-09-26 11:55:48,593 - INFO - Ep.: 139, Score: 20.0, Steps: 1866, Avg Q-val: 1.28, Mem Usage: 61.6%, tot_steps: 302100
2024-09-26 11:56:04,306 - INFO - Ep.: 140, Score: 17.0, Steps: 2085, Avg Q-val: 1.28, Mem Usage: 61.7%, tot_steps: 304186
2024-09-26 11:56:19,203 - INFO - Ep.: 141, Score: 19.0, Steps: 1959, Avg Q-val: 1.28, Mem Usage: 61.6%, tot_steps: 306146
2024-09-26 11:56:34,054 - INFO - Ep.: 142, Score: 19.0, Steps: 2015, Avg Q-val: 1.29, Mem Usage: 61.7%, tot_steps: 308162
2024-09-26 11:56:49,452 - INFO - Ep.: 143, Score: 14.0, Steps: 2084, Avg Q-val: 1.29, Mem Usage: 61.7%, tot_steps: 310247
2024-09-26 11:57:04,009 - INFO - Ep.: 144, Score: 21.0, Steps: 1962, Avg Q-val: 1.29, Mem Usage: 61.7%, tot_steps: 312210
2024-09-26 11:57:18,328 - INFO - Ep.: 145, Score: 19.0, Steps: 1916, Avg Q-val: 1.29, Mem Usage: 61.7%, tot_steps: 314127
2024-09-26 11:57:35,135 - INFO - Ep.: 146, Score: 15.0, Steps: 2238, Avg Q-val: 1.29, Mem Usage: 61.6%, tot_steps: 316366
2024-09-26 11:57:51,166 - INFO - Ep.: 147, Score: 17.0, Steps: 2128, Avg Q-val: 1.29, Mem Usage: 61.6%, tot_steps: 318495
2024-09-26 11:58:05,261 - INFO - Ep.: 148, Score: 19.0, Steps: 1879, Avg Q-val: 1.30, Mem Usage: 61.7%, tot_steps: 320375
2024-09-26 11:58:23,221 - INFO - Ep.: 149, Score: 13.0, Steps: 2370, Avg Q-val: 1.30, Mem Usage: 61.7%, tot_steps: 322746
2024-09-26 11:58:36,053 - INFO - Ep.: 150, Score: 21.0, Steps: 1672, Avg Q-val: 1.30, Mem Usage: 61.7%, tot_steps: 324419
2024-09-26 11:58:51,504 - INFO - Ep.: 151, Score: 16.0, Steps: 2009, Avg Q-val: 1.30, Mem Usage: 61.7%, tot_steps: 326429
2024-09-26 11:59:04,661 - INFO - Ep.: 152, Score: 19.0, Steps: 1759, Avg Q-val: 1.30, Mem Usage: 61.7%, tot_steps: 328189
2024-09-26 11:59:17,493 - INFO - Ep.: 153, Score: 20.0, Steps: 1700, Avg Q-val: 1.30, Mem Usage: 61.7%, tot_steps: 329890
2024-09-26 11:59:30,926 - INFO - Ep.: 154, Score: 19.0, Steps: 1821, Avg Q-val: 1.30, Mem Usage: 61.7%, tot_steps: 331712
2024-09-26 11:59:44,133 - INFO - Ep.: 155, Score: 19.0, Steps: 1726, Avg Q-val: 1.30, Mem Usage: 61.7%, tot_steps: 333439
2024-09-26 11:59:58,924 - INFO - Ep.: 156, Score: 19.0, Steps: 1997, Avg Q-val: 1.31, Mem Usage: 61.7%, tot_steps: 335437
2024-09-26 12:00:13,356 - INFO - Ep.: 157, Score: 17.0, Steps: 1927, Avg Q-val: 1.31, Mem Usage: 61.7%, tot_steps: 337365
2024-09-26 12:00:28,145 - INFO - Ep.: 158, Score: 20.0, Steps: 1947, Avg Q-val: 1.31, Mem Usage: 61.7%, tot_steps: 339313
2024-09-26 12:00:41,466 - INFO - Ep.: 159, Score: 19.0, Steps: 1788, Avg Q-val: 1.31, Mem Usage: 61.7%, tot_steps: 341102
2024-09-26 12:00:56,783 - INFO - Ep.: 160, Score: 16.0, Steps: 2037, Avg Q-val: 1.31, Mem Usage: 61.7%, tot_steps: 343140
2024-09-26 12:01:10,442 - INFO - Ep.: 161, Score: 20.0, Steps: 1812, Avg Q-val: 1.31, Mem Usage: 61.6%, tot_steps: 344953
2024-09-26 12:01:23,622 - INFO - Ep.: 162, Score: 19.0, Steps: 1735, Avg Q-val: 1.31, Mem Usage: 61.7%, tot_steps: 346689
2024-09-26 12:01:38,377 - INFO - Ep.: 163, Score: 18.0, Steps: 1964, Avg Q-val: 1.31, Mem Usage: 61.6%, tot_steps: 348654
2024-09-26 12:01:57,703 - INFO - Ep.: 164, Score: 6.0, Steps: 2585, Avg Q-val: 1.32, Mem Usage: 61.7%, tot_steps: 351240
2024-09-26 12:02:12,358 - INFO - Ep.: 165, Score: 18.0, Steps: 1937, Avg Q-val: 1.32, Mem Usage: 61.7%, tot_steps: 353178
2024-09-26 12:02:25,598 - INFO - Ep.: 166, Score: 18.0, Steps: 1786, Avg Q-val: 1.32, Mem Usage: 61.7%, tot_steps: 354965
2024-09-26 12:02:41,142 - INFO - Ep.: 167, Score: 13.0, Steps: 2072, Avg Q-val: 1.32, Mem Usage: 61.7%, tot_steps: 357038
