2024-09-26 11:35:13,553 - INFO - Cargando el modelo base desde /data/riwamoto/ALE_Pong_results/models/dqn_model_ALE_Pong_final_20240830_095849.pth
2024-09-26 11:35:13,559 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_Pong_results/models/dqn_model_ALE_Pong_final_20240830_095849.pth
2024-09-26 11:35:13,559 - INFO - Capas convolucionales congeladas.
2024-09-26 11:35:13,559 - INFO - Entrenando en dificultad 3
2024-09-26 11:35:15,037 - INFO - Ep.: 0, Score: -20.0, Steps: 1440, Avg Q-val: 1.30, Mem Usage: 13.6%, tot_steps: 1441
2024-09-26 11:35:50,377 - INFO - Ep.: 18, Score: -17.0, Steps: 1581, Avg Q-val: 1.27, Mem Usage: 19.9%, tot_steps: 38945
2024-09-26 11:35:52,407 - INFO - Ep.: 19, Score: -17.0, Steps: 2034, Avg Q-val: 1.27, Mem Usage: 20.4%, tot_steps: 40980
2024-09-26 11:35:54,597 - INFO - Ep.: 20, Score: -13.0, Steps: 2014, Avg Q-val: 1.27, Mem Usage: 20.8%, tot_steps: 42995
2024-09-26 11:35:55,718 - INFO - Ep.: 21, Score: -20.0, Steps: 978, Avg Q-val: 1.27, Mem Usage: 21.0%, tot_steps: 43974
2024-09-26 11:35:56,987 - INFO - Ep.: 22, Score: -20.0, Steps: 1100, Avg Q-val: 1.28, Mem Usage: 21.2%, tot_steps: 45075
2024-09-26 11:35:59,107 - INFO - Ep.: 23, Score: -19.0, Steps: 1923, Avg Q-val: 1.27, Mem Usage: 21.5%, tot_steps: 46999
2024-09-26 11:36:01,853 - INFO - Ep.: 24, Score: -13.0, Steps: 2506, Avg Q-val: 1.27, Mem Usage: 22.0%, tot_steps: 49506
2024-09-26 11:36:04,633 - INFO - Ep.: 25, Score: -12.0, Steps: 2526, Avg Q-val: 1.28, Mem Usage: 22.5%, tot_steps: 52033
2024-09-26 11:36:06,422 - INFO - Ep.: 26, Score: -18.0, Steps: 1590, Avg Q-val: 1.28, Mem Usage: 22.7%, tot_steps: 53624
2024-09-26 11:36:08,829 - INFO - Ep.: 27, Score: -18.0, Steps: 2185, Avg Q-val: 1.27, Mem Usage: 23.1%, tot_steps: 55810
2024-09-26 11:36:10,204 - INFO - Ep.: 28, Score: -18.0, Steps: 1201, Avg Q-val: 1.27, Mem Usage: 23.4%, tot_steps: 57012
2024-09-26 11:36:12,823 - INFO - Ep.: 29, Score: -17.0, Steps: 2376, Avg Q-val: 1.27, Mem Usage: 23.8%, tot_steps: 59389
2024-09-26 11:36:14,262 - INFO - Ep.: 30, Score: -18.0, Steps: 1274, Avg Q-val: 1.27, Mem Usage: 24.0%, tot_steps: 60664
2024-09-26 11:36:16,856 - INFO - Ep.: 31, Score: -13.0, Steps: 2368, Avg Q-val: 1.27, Mem Usage: 24.4%, tot_steps: 63033
2024-09-26 11:36:18,520 - INFO - Ep.: 32, Score: -17.0, Steps: 1501, Avg Q-val: 1.28, Mem Usage: 24.6%, tot_steps: 64535
2024-09-26 11:36:20,675 - INFO - Ep.: 33, Score: -15.0, Steps: 1926, Avg Q-val: 1.28, Mem Usage: 25.0%, tot_steps: 66462
2024-09-26 11:36:23,473 - INFO - Ep.: 34, Score: -14.0, Steps: 2570, Avg Q-val: 1.28, Mem Usage: 25.4%, tot_steps: 69033
2024-09-26 11:36:24,957 - INFO - Ep.: 35, Score: -19.0, Steps: 1314, Avg Q-val: 1.27, Mem Usage: 25.6%, tot_steps: 70348
2024-09-26 11:36:27,012 - INFO - Ep.: 36, Score: -18.0, Steps: 1863, Avg Q-val: 1.27, Mem Usage: 25.9%, tot_steps: 72212
2024-09-26 11:36:29,020 - INFO - Ep.: 37, Score: -17.0, Steps: 1805, Avg Q-val: 1.28, Mem Usage: 26.2%, tot_steps: 74018
2024-09-26 11:36:30,346 - INFO - Ep.: 38, Score: -19.0, Steps: 1160, Avg Q-val: 1.28, Mem Usage: 26.4%, tot_steps: 75179
2024-09-26 11:36:32,505 - INFO - Ep.: 39, Score: -14.0, Steps: 1956, Avg Q-val: 1.28, Mem Usage: 26.7%, tot_steps: 77136
2024-09-26 11:36:35,131 - INFO - Ep.: 40, Score: -13.0, Steps: 2396, Avg Q-val: 1.28, Mem Usage: 27.2%, tot_steps: 79533
2024-09-26 11:36:36,553 - INFO - Ep.: 41, Score: -19.0, Steps: 1247, Avg Q-val: 1.28, Mem Usage: 27.4%, tot_steps: 80781
2024-09-26 11:36:39,104 - INFO - Ep.: 42, Score: -15.0, Steps: 2310, Avg Q-val: 1.28, Mem Usage: 27.8%, tot_steps: 83092
2024-09-26 11:36:41,595 - INFO - Ep.: 43, Score: -17.0, Steps: 2261, Avg Q-val: 1.28, Mem Usage: 28.1%, tot_steps: 85354
2024-09-26 11:36:44,423 - INFO - Ep.: 44, Score: -9.0, Steps: 2587, Avg Q-val: 1.28, Mem Usage: 28.6%, tot_steps: 87942
2024-09-26 11:36:46,152 - INFO - Ep.: 45, Score: -18.0, Steps: 1552, Avg Q-val: 1.28, Mem Usage: 28.8%, tot_steps: 89495
2024-09-26 11:36:49,137 - INFO - Ep.: 46, Score: -9.0, Steps: 2716, Avg Q-val: 1.28, Mem Usage: 29.3%, tot_steps: 92212
2024-09-26 11:36:51,661 - INFO - Ep.: 47, Score: -14.0, Steps: 2288, Avg Q-val: 1.28, Mem Usage: 29.6%, tot_steps: 94501
2024-09-26 11:36:55,072 - INFO - Ep.: 48, Score: -7.0, Steps: 3135, Avg Q-val: 1.27, Mem Usage: 30.2%, tot_steps: 97637
2024-09-26 11:36:56,683 - INFO - Ep.: 49, Score: -18.0, Steps: 1435, Avg Q-val: 1.28, Mem Usage: 30.4%, tot_steps: 99073
2024-09-26 11:36:58,515 - INFO - Ep.: 50, Score: -19.0, Steps: 1089, Avg Q-val: 1.28, Mem Usage: 30.8%, tot_steps: 100163
2024-09-26 11:37:03,770 - INFO - Ep.: 51, Score: -15.0, Steps: 1427, Avg Q-val: 1.28, Mem Usage: 31.3%, tot_steps: 101591
2024-09-26 11:37:09,144 - INFO - Ep.: 52, Score: -18.0, Steps: 1457, Avg Q-val: 1.27, Mem Usage: 31.6%, tot_steps: 103049
2024-09-26 11:37:13,979 - INFO - Ep.: 53, Score: -19.0, Steps: 1386, Avg Q-val: 1.27, Mem Usage: 32.0%, tot_steps: 104436
2024-09-26 11:37:17,812 - INFO - Ep.: 54, Score: -21.0, Steps: 1041, Avg Q-val: 1.27, Mem Usage: 32.2%, tot_steps: 105478
2024-09-26 11:37:20,854 - INFO - Ep.: 55, Score: -21.0, Steps: 811, Avg Q-val: 1.27, Mem Usage: 32.4%, tot_steps: 106290
2024-09-26 11:37:24,158 - INFO - Ep.: 56, Score: -21.0, Steps: 913, Avg Q-val: 1.27, Mem Usage: 32.7%, tot_steps: 107204
2024-09-26 11:37:27,739 - INFO - Ep.: 57, Score: -20.0, Steps: 988, Avg Q-val: 1.27, Mem Usage: 33.0%, tot_steps: 108193
2024-09-26 11:37:30,426 - INFO - Ep.: 58, Score: -21.0, Steps: 763, Avg Q-val: 1.27, Mem Usage: 33.1%, tot_steps: 108957
2024-09-26 11:37:34,223 - INFO - Ep.: 59, Score: -19.0, Steps: 1056, Avg Q-val: 1.27, Mem Usage: 33.4%, tot_steps: 110014
2024-09-26 11:37:37,009 - INFO - Ep.: 60, Score: -21.0, Steps: 763, Avg Q-val: 1.27, Mem Usage: 33.7%, tot_steps: 110778
2024-09-26 11:37:40,147 - INFO - Ep.: 61, Score: -20.0, Steps: 858, Avg Q-val: 1.27, Mem Usage: 33.9%, tot_steps: 111637
2024-09-26 11:37:42,929 - INFO - Ep.: 62, Score: -21.0, Steps: 763, Avg Q-val: 1.27, Mem Usage: 34.1%, tot_steps: 112401
2024-09-26 11:37:46,791 - INFO - Ep.: 63, Score: -18.0, Steps: 1057, Avg Q-val: 1.27, Mem Usage: 34.4%, tot_steps: 113459
2024-09-26 11:37:52,048 - INFO - Ep.: 64, Score: -20.0, Steps: 1252, Avg Q-val: 1.27, Mem Usage: 34.4%, tot_steps: 114712
2024-09-26 11:37:57,244 - INFO - Ep.: 65, Score: -18.0, Steps: 1241, Avg Q-val: 1.27, Mem Usage: 34.4%, tot_steps: 115954
2024-09-26 11:38:01,977 - INFO - Ep.: 66, Score: -18.0, Steps: 1094, Avg Q-val: 1.27, Mem Usage: 34.4%, tot_steps: 117049
2024-09-26 11:38:05,944 - INFO - Ep.: 67, Score: -20.0, Steps: 948, Avg Q-val: 1.26, Mem Usage: 34.3%, tot_steps: 117998
2024-09-26 11:38:10,947 - INFO - Ep.: 68, Score: -21.0, Steps: 1182, Avg Q-val: 1.26, Mem Usage: 34.4%, tot_steps: 119181
2024-09-26 11:38:17,566 - INFO - Ep.: 69, Score: -19.0, Steps: 1576, Avg Q-val: 1.26, Mem Usage: 34.4%, tot_steps: 120758
2024-09-26 11:38:26,045 - INFO - Ep.: 70, Score: -19.0, Steps: 1999, Avg Q-val: 1.26, Mem Usage: 34.3%, tot_steps: 122758
2024-09-26 11:38:35,475 - INFO - Ep.: 71, Score: -18.0, Steps: 2170, Avg Q-val: 1.26, Mem Usage: 34.4%, tot_steps: 124929
2024-09-26 11:38:45,509 - INFO - Ep.: 72, Score: -17.0, Steps: 2338, Avg Q-val: 1.26, Mem Usage: 34.4%, tot_steps: 127268
2024-09-26 11:38:56,525 - INFO - Ep.: 73, Score: -16.0, Steps: 2645, Avg Q-val: 1.26, Mem Usage: 34.2%, tot_steps: 129914
2024-09-26 11:39:06,009 - INFO - Ep.: 74, Score: -10.0, Steps: 2283, Avg Q-val: 1.26, Mem Usage: 34.3%, tot_steps: 132198
2024-09-26 11:39:15,727 - INFO - Ep.: 75, Score: -17.0, Steps: 2331, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 134530
2024-09-26 11:39:27,948 - INFO - Ep.: 76, Score: -7.0, Steps: 2931, Avg Q-val: 1.25, Mem Usage: 34.3%, tot_steps: 137462
2024-09-26 11:39:38,237 - INFO - Ep.: 77, Score: -14.0, Steps: 2471, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 139934
2024-09-26 11:39:51,445 - INFO - Ep.: 78, Score: 4.0, Steps: 3104, Avg Q-val: 1.25, Mem Usage: 34.3%, tot_steps: 143039
2024-09-26 11:40:03,868 - INFO - Ep.: 79, Score: -7.0, Steps: 2885, Avg Q-val: 1.25, Mem Usage: 34.3%, tot_steps: 145925
2024-09-26 11:40:13,543 - INFO - Ep.: 80, Score: 14.0, Steps: 2359, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 148285
2024-09-26 11:40:27,174 - INFO - Ep.: 81, Score: -5.0, Steps: 3183, Avg Q-val: 1.25, Mem Usage: 34.3%, tot_steps: 151469
2024-09-26 11:40:39,216 - INFO - Ep.: 82, Score: -10.0, Steps: 2940, Avg Q-val: 1.25, Mem Usage: 34.3%, tot_steps: 154410
2024-09-26 11:40:52,543 - INFO - Ep.: 83, Score: -5.0, Steps: 3177, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 157588
2024-09-26 11:41:02,266 - INFO - Ep.: 84, Score: 13.0, Steps: 2334, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 159923
2024-09-26 11:41:13,376 - INFO - Ep.: 85, Score: -3.0, Steps: 2666, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 162590
2024-09-26 11:41:24,952 - INFO - Ep.: 86, Score: 8.0, Steps: 2735, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 165326
2024-09-26 11:41:39,421 - INFO - Ep.: 87, Score: 2.0, Steps: 3426, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 168753
2024-09-26 11:41:49,440 - INFO - Ep.: 88, Score: 8.0, Steps: 2388, Avg Q-val: 1.25, Mem Usage: 34.3%, tot_steps: 171142
2024-09-26 11:42:02,107 - INFO - Ep.: 89, Score: 5.0, Steps: 2974, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 174117
2024-09-26 11:42:15,305 - INFO - Ep.: 90, Score: 3.0, Steps: 3162, Avg Q-val: 1.25, Mem Usage: 34.3%, tot_steps: 177280
2024-09-26 11:42:26,672 - INFO - Ep.: 91, Score: 7.0, Steps: 2714, Avg Q-val: 1.25, Mem Usage: 34.5%, tot_steps: 179995
2024-09-26 11:42:36,247 - INFO - Ep.: 92, Score: 13.0, Steps: 2268, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 182264
2024-09-26 11:42:46,217 - INFO - Ep.: 93, Score: 11.0, Steps: 2291, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 184556
2024-09-26 11:42:56,586 - INFO - Ep.: 94, Score: 12.0, Steps: 2489, Avg Q-val: 1.25, Mem Usage: 34.3%, tot_steps: 187046
2024-09-26 11:43:07,589 - INFO - Ep.: 95, Score: 10.0, Steps: 2684, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 189731
2024-09-26 11:43:21,092 - INFO - Ep.: 96, Score: 3.0, Steps: 3209, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 192941
2024-09-26 11:43:32,591 - INFO - Ep.: 97, Score: 9.0, Steps: 2730, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 195672
2024-09-26 11:43:41,423 - INFO - Ep.: 98, Score: 14.0, Steps: 2132, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 197805
2024-09-26 11:43:53,844 - INFO - Ep.: 99, Score: -10.0, Steps: 2946, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 200752
2024-09-26 11:44:02,933 - INFO - Ep.: 100, Score: 14.0, Steps: 2169, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 202922
2024-09-26 11:44:12,560 - INFO - Ep.: 101, Score: 11.0, Steps: 2273, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 205196
2024-09-26 11:44:22,102 - INFO - Ep.: 102, Score: 11.0, Steps: 2240, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 207437
2024-09-26 11:44:35,921 - INFO - Ep.: 103, Score: 2.0, Steps: 3247, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 210685
2024-09-26 11:44:48,303 - INFO - Ep.: 104, Score: 1.0, Steps: 3003, Avg Q-val: 1.24, Mem Usage: 34.3%, tot_steps: 213689
2024-09-26 11:44:59,622 - INFO - Ep.: 105, Score: 12.0, Steps: 2659, Avg Q-val: 1.25, Mem Usage: 34.5%, tot_steps: 216349
2024-09-26 11:45:11,198 - INFO - Ep.: 106, Score: 11.0, Steps: 2739, Avg Q-val: 1.25, Mem Usage: 34.4%, tot_steps: 219089
2024-09-26 11:45:20,803 - INFO - Ep.: 107, Score: 13.0, Steps: 2282, Avg Q-val: 1.25, Mem Usage: 34.3%, tot_steps: 221372
2024-09-26 11:45:31,842 - INFO - Ep.: 108, Score: 10.0, Steps: 2543, Avg Q-val: 1.25, Mem Usage: 35.4%, tot_steps: 223916
2024-09-26 11:45:40,998 - INFO - Ep.: 109, Score: 16.0, Steps: 2178, Avg Q-val: 1.25, Mem Usage: 36.5%, tot_steps: 226095
2024-09-26 11:45:50,131 - INFO - Ep.: 110, Score: 16.0, Steps: 2188, Avg Q-val: 1.25, Mem Usage: 37.4%, tot_steps: 228284
2024-09-26 11:46:03,465 - INFO - Ep.: 111, Score: -6.0, Steps: 3088, Avg Q-val: 1.25, Mem Usage: 39.6%, tot_steps: 231373
2024-09-26 11:46:15,309 - INFO - Ep.: 112, Score: 11.0, Steps: 2653, Avg Q-val: 1.25, Mem Usage: 42.0%, tot_steps: 234027
2024-09-26 11:46:28,071 - INFO - Ep.: 113, Score: 8.0, Steps: 2833, Avg Q-val: 1.25, Mem Usage: 45.6%, tot_steps: 236861
2024-09-26 11:46:40,649 - INFO - Ep.: 114, Score: 11.0, Steps: 2783, Avg Q-val: 1.25, Mem Usage: 49.6%, tot_steps: 239645
2024-09-26 11:46:54,791 - INFO - Ep.: 115, Score: 6.0, Steps: 2705, Avg Q-val: 1.26, Mem Usage: 53.1%, tot_steps: 242351
2024-09-26 11:47:06,931 - INFO - Ep.: 116, Score: 15.0, Steps: 2296, Avg Q-val: 1.26, Mem Usage: 55.5%, tot_steps: 244648
2024-09-26 11:47:17,838 - INFO - Ep.: 117, Score: 15.0, Steps: 2055, Avg Q-val: 1.26, Mem Usage: 57.7%, tot_steps: 246704
2024-09-26 11:47:29,006 - INFO - Ep.: 118, Score: 18.0, Steps: 1777, Avg Q-val: 1.26, Mem Usage: 59.1%, tot_steps: 248482
2024-09-26 11:47:41,580 - INFO - Ep.: 119, Score: 17.0, Steps: 2020, Avg Q-val: 1.26, Mem Usage: 60.0%, tot_steps: 250503
2024-09-26 11:47:56,775 - INFO - Ep.: 120, Score: 14.0, Steps: 2109, Avg Q-val: 1.26, Mem Usage: 60.2%, tot_steps: 252613
2024-09-26 11:48:11,394 - INFO - Ep.: 121, Score: 15.0, Steps: 2055, Avg Q-val: 1.26, Mem Usage: 60.2%, tot_steps: 254669
2024-09-26 11:48:29,879 - INFO - Ep.: 122, Score: 9.0, Steps: 2578, Avg Q-val: 1.27, Mem Usage: 60.4%, tot_steps: 257248
2024-09-26 11:48:43,806 - INFO - Ep.: 123, Score: 18.0, Steps: 1957, Avg Q-val: 1.27, Mem Usage: 60.4%, tot_steps: 259206
2024-09-26 11:48:57,454 - INFO - Ep.: 124, Score: 17.0, Steps: 1877, Avg Q-val: 1.27, Mem Usage: 60.5%, tot_steps: 261084
2024-09-26 11:49:14,325 - INFO - Ep.: 125, Score: 15.0, Steps: 2324, Avg Q-val: 1.27, Mem Usage: 60.5%, tot_steps: 263409
2024-09-26 11:49:31,621 - INFO - Ep.: 126, Score: 16.0, Steps: 2341, Avg Q-val: 1.27, Mem Usage: 60.6%, tot_steps: 265751
2024-09-26 11:49:49,323 - INFO - Ep.: 127, Score: 15.0, Steps: 2433, Avg Q-val: 1.27, Mem Usage: 61.0%, tot_steps: 268185
2024-09-26 11:50:07,901 - INFO - Ep.: 128, Score: 16.0, Steps: 2484, Avg Q-val: 1.27, Mem Usage: 61.4%, tot_steps: 270670
2024-09-26 11:50:23,763 - INFO - Ep.: 129, Score: 18.0, Steps: 2102, Avg Q-val: 1.28, Mem Usage: 61.5%, tot_steps: 272773
2024-09-26 11:50:39,696 - INFO - Ep.: 130, Score: 18.0, Steps: 2091, Avg Q-val: 1.28, Mem Usage: 61.4%, tot_steps: 274865
2024-09-26 11:50:57,171 - INFO - Ep.: 131, Score: 16.0, Steps: 2474, Avg Q-val: 1.28, Mem Usage: 61.6%, tot_steps: 277340
2024-09-26 11:51:13,204 - INFO - Ep.: 132, Score: 14.0, Steps: 2229, Avg Q-val: 1.28, Mem Usage: 61.6%, tot_steps: 279570
2024-09-26 11:51:31,111 - INFO - Ep.: 133, Score: 12.0, Steps: 2453, Avg Q-val: 1.28, Mem Usage: 61.6%, tot_steps: 282024
2024-09-26 11:51:46,188 - INFO - Ep.: 134, Score: 18.0, Steps: 2045, Avg Q-val: 1.28, Mem Usage: 61.6%, tot_steps: 284070
2024-09-26 11:52:01,020 - INFO - Ep.: 135, Score: 18.0, Steps: 1978, Avg Q-val: 1.28, Mem Usage: 61.6%, tot_steps: 286049
2024-09-26 11:52:15,147 - INFO - Ep.: 136, Score: 18.0, Steps: 1910, Avg Q-val: 1.29, Mem Usage: 61.6%, tot_steps: 287960
2024-09-26 11:52:29,422 - INFO - Ep.: 137, Score: 18.0, Steps: 1927, Avg Q-val: 1.29, Mem Usage: 61.6%, tot_steps: 289888
2024-09-26 11:52:45,837 - INFO - Ep.: 138, Score: 18.0, Steps: 2163, Avg Q-val: 1.29, Mem Usage: 61.6%, tot_steps: 292052
2024-09-26 11:53:02,425 - INFO - Ep.: 139, Score: 14.0, Steps: 2229, Avg Q-val: 1.29, Mem Usage: 61.6%, tot_steps: 294282
2024-09-26 11:53:19,183 - INFO - Ep.: 140, Score: 18.0, Steps: 2242, Avg Q-val: 1.29, Mem Usage: 61.6%, tot_steps: 296525
2024-09-26 11:53:34,021 - INFO - Ep.: 141, Score: 16.0, Steps: 1926, Avg Q-val: 1.30, Mem Usage: 61.6%, tot_steps: 298452
2024-09-26 11:53:50,460 - INFO - Ep.: 142, Score: 16.0, Steps: 2196, Avg Q-val: 1.30, Mem Usage: 61.7%, tot_steps: 300649
2024-09-26 11:54:06,716 - INFO - Ep.: 143, Score: 17.0, Steps: 2161, Avg Q-val: 1.30, Mem Usage: 61.6%, tot_steps: 302811
2024-09-26 11:54:20,373 - INFO - Ep.: 144, Score: 18.0, Steps: 1782, Avg Q-val: 1.30, Mem Usage: 61.6%, tot_steps: 304594
2024-09-26 11:54:36,607 - INFO - Ep.: 145, Score: 16.0, Steps: 2167, Avg Q-val: 1.30, Mem Usage: 61.6%, tot_steps: 306762
2024-09-26 11:54:51,724 - INFO - Ep.: 146, Score: 18.0, Steps: 1976, Avg Q-val: 1.30, Mem Usage: 61.7%, tot_steps: 308739
2024-09-26 11:55:08,148 - INFO - Ep.: 147, Score: 16.0, Steps: 2165, Avg Q-val: 1.30, Mem Usage: 61.7%, tot_steps: 310905
2024-09-26 11:55:22,633 - INFO - Ep.: 148, Score: 17.0, Steps: 1902, Avg Q-val: 1.31, Mem Usage: 61.6%, tot_steps: 312808
2024-09-26 11:55:36,802 - INFO - Ep.: 149, Score: 19.0, Steps: 1880, Avg Q-val: 1.31, Mem Usage: 61.6%, tot_steps: 314689
2024-09-26 11:55:52,563 - INFO - Ep.: 150, Score: 13.0, Steps: 2118, Avg Q-val: 1.31, Mem Usage: 61.6%, tot_steps: 316808
2024-09-26 11:56:07,243 - INFO - Ep.: 151, Score: 17.0, Steps: 1984, Avg Q-val: 1.31, Mem Usage: 61.6%, tot_steps: 318793
2024-09-26 11:56:22,752 - INFO - Ep.: 152, Score: 20.0, Steps: 2072, Avg Q-val: 1.31, Mem Usage: 61.7%, tot_steps: 320866
2024-09-26 11:56:37,679 - INFO - Ep.: 153, Score: 16.0, Steps: 1997, Avg Q-val: 1.31, Mem Usage: 61.7%, tot_steps: 322864
2024-09-26 11:56:52,779 - INFO - Ep.: 154, Score: 15.0, Steps: 2021, Avg Q-val: 1.32, Mem Usage: 61.7%, tot_steps: 324886
2024-09-26 11:57:07,627 - INFO - Ep.: 155, Score: 17.0, Steps: 1967, Avg Q-val: 1.32, Mem Usage: 61.7%, tot_steps: 326854
2024-09-26 11:57:25,674 - INFO - Ep.: 156, Score: 12.0, Steps: 2417, Avg Q-val: 1.32, Mem Usage: 61.7%, tot_steps: 329272
2024-09-26 11:57:43,271 - INFO - Ep.: 157, Score: 16.0, Steps: 2334, Avg Q-val: 1.32, Mem Usage: 61.6%, tot_steps: 331607
2024-09-26 11:58:02,190 - INFO - Ep.: 158, Score: 14.0, Steps: 2511, Avg Q-val: 1.32, Mem Usage: 61.7%, tot_steps: 334119
2024-09-26 11:58:15,702 - INFO - Ep.: 159, Score: 19.0, Steps: 1798, Avg Q-val: 1.32, Mem Usage: 61.7%, tot_steps: 335918
2024-09-26 11:58:33,338 - INFO - Ep.: 160, Score: 14.0, Steps: 2386, Avg Q-val: 1.32, Mem Usage: 61.7%, tot_steps: 338305
2024-09-26 11:58:49,487 - INFO - Ep.: 161, Score: 14.0, Steps: 2182, Avg Q-val: 1.33, Mem Usage: 61.7%, tot_steps: 340488
2024-09-26 11:59:05,070 - INFO - Ep.: 162, Score: 18.0, Steps: 2100, Avg Q-val: 1.33, Mem Usage: 61.7%, tot_steps: 342589
2024-09-26 11:59:20,265 - INFO - Ep.: 163, Score: 16.0, Steps: 2038, Avg Q-val: 1.33, Mem Usage: 61.7%, tot_steps: 344628
2024-09-26 11:59:35,000 - INFO - Ep.: 164, Score: 19.0, Steps: 1931, Avg Q-val: 1.33, Mem Usage: 61.6%, tot_steps: 346560
2024-09-26 11:59:52,566 - INFO - Ep.: 165, Score: 15.0, Steps: 2360, Avg Q-val: 1.33, Mem Usage: 61.7%, tot_steps: 348921
2024-09-26 12:00:08,082 - INFO - Ep.: 166, Score: 16.0, Steps: 2112, Avg Q-val: 1.33, Mem Usage: 61.7%, tot_steps: 351034
2024-09-26 12:00:22,573 - INFO - Ep.: 167, Score: 18.0, Steps: 1923, Avg Q-val: 1.33, Mem Usage: 61.7%, tot_steps: 352958
